Event,Team 1,Team 2,Date,Match Format,Maps Picked/Banned,Score per Map,Match Durations,Score per Half,Sides Chosen by Non-Picker,Match URL
Champions Tour 2023: LOCK//IN São Paulo,KOI,NRG Esports,2023-02-13 12:10:00,Bo3,NRG ban Ascent; KOI ban Split; NRG pick Icebox; KOI pick Haven; NRG ban Fracture; KOI ban Lotus; Pearl remains,Icebox: 11-13; Haven: 9-13,1:12:59; 53:43,"Team 1: 9 / 2, Team 2: 3 / 10; Team 1: 5 / 4, Team 2: 5 / 8",Team 1: Attack; Team 2: Attack,https://www.vlr.gg/167348/koi-vs-nrg-esports-champions-tour-2023-lock-in-s-o-paulo-alpha-ro16
Champions Tour 2023: LOCK//IN São Paulo,DetonatioN FocusMe,Giants Gaming,2023-02-13 15:05:00,Bo3,DFM ban Split; GIA ban Fracture; DFM pick Haven; GIA pick Icebox; DFM ban Lotus; GIA ban Ascent; Pearl remains,Haven: 4-13; Icebox: 7-13,50:48; 51:43,"Team 1: 4 / 0, Team 2: 8 / 5; Team 1: 3 / 4, Team 2: 5 / 8",Team 2: Defense; Team 1: Defense,https://www.vlr.gg/167349/detonation-focusme-vs-giants-gaming-champions-tour-2023-lock-in-s-o-paulo-alpha-ro16
Champions Tour 2023: LOCK//IN São Paulo,FunPlus Phoenix,Karmine Corp,2023-02-14 12:10:00,Bo3,FPX ban Icebox; KC ban Ascent; FPX pick Lotus; KC pick Haven; FPX ban Split; KC ban Fracture; Pearl remains,Lotus: 6-13; Haven: 13-8; Pearl: 6-13,55:34; 52:27; 46:52,"Team 1: 4 / 2, Team 2: 8 / 5; Team 1: 7 / 6, Team 2: 2 / 6; Team 1: 1 / 5, Team 2: 6 / 7",Team 2: Defense; Team 1: Defense,https://www.vlr.gg/167351/funplus-phoenix-vs-karmine-corp-champions-tour-2023-lock-in-s-o-paulo-alpha-ro16
Champions Tour 2023: LOCK//IN São Paulo,BBL Esports,DRX,2023-02-14 15:45:00,Bo3,DRX ban Lotus; BBL ban Fracture; DRX pick Pearl; BBL pick Ascent; DRX ban Split; BBL ban Icebox; Haven remains,Pearl: 3-13; Ascent: 13-11; Haven: 7-13,55:04; 51:09; 42:03,"Team 1: 0 / 3, Team 2: 4 / 9; Team 1: 4 / 9, Team 2: 8 / 3; Team 1: 6 / 1, Team 2: 2 / 11",Team 1: Defense; Team 2: Defense,https://www.vlr.gg/167352/bbl-esports-vs-drx-champions-tour-2023-lock-in-s-o-paulo-alpha-ro16
Champions Tour 2023: LOCK//IN São Paulo,Cloud9,Paper Rex,2023-02-14 19:05:00,Bo3,PRX ban Icebox; C9 ban Ascent; PRX pick Lotus; C9 pick Pearl; PRX ban Split; C9 ban Haven; Fracture remains,Lotus: 13-8; Pearl: 13-4,52:12; 39:51,"Team 1: 6 / 7, Team 2: 3 / 5; Team 1: 10 / 3, Team 2: 2 / 2",Team 1: Defense; Team 2: Defense,https://www.vlr.gg/167353/cloud9-vs-paper-rex-champions-tour-2023-lock-in-s-o-paulo-alpha-ro16
Champions Tour 2023: LOCK//IN São Paulo,Team Heretics,Evil Geniuses,2023-02-15 12:00:00,Bo3,EG ban Lotus; TH ban Icebox; EG pick Pearl; TH pick Ascent; EG ban Fracture; TH ban Split; Haven remains,Pearl: 8-13; Ascent: 8-13,55:42; 48:09,"Team 1: 2 / 6, Team 2: 7 / 6; Team 1: 5 / 3, Team 2: 7 / 6",Team 1: Defense; Team 2: Defense,https://www.vlr.gg/167354/team-heretics-vs-evil-geniuses-champions-tour-2023-lock-in-s-o-paulo-alpha-ro16
Champions Tour 2023: LOCK//IN São Paulo,MIBR,Talon Esports,2023-02-15 14:35:00,Bo3,MIBR ban Ascent; TLN ban Lotus; MIBR pick Haven; TLN pick Fracture; MIBR ban Split; TLN ban Pearl; Icebox remains,Haven: 8-13; Fracture: 11-13,55:30; 55:15,"Team 1: 4 / 4, Team 2: 8 / 5; Team 1: 5 / 6, Team 2: 7 / 6",Team 2: Defense; Team 1: Attack,https://www.vlr.gg/167355/mibr-vs-talon-esports-champions-tour-2023-lock-in-s-o-paulo-alpha-ro16
Champions Tour 2023: LOCK//IN São Paulo,Gen.G,LOUD,2023-02-15 17:20:00,Bo3,LOUD ban Haven; GEN ban Icebox; LOUD pick Pearl; GEN pick Fracture; LOUD ban Lotus; GEN ban Ascent; Split remains,Pearl: 9-13; Fracture: 12-14,1:00:51; 1:00:57,"Team 1: 7 / 2, Team 2: 5 / 8; Team 1: 8 / 4 / 0, Team 2: 4 / 8 / 2",Team 1: Attack; Team 2: Attack,https://www.vlr.gg/167350/gen-g-vs-loud-champions-tour-2023-lock-in-s-o-paulo-alpha-ro16
Champions Tour 2023: LOCK//IN São Paulo,NRG Esports,Giants Gaming,2023-02-17 12:05:00,Bo3,NRG ban Ascent; GIA ban Fracture; NRG pick Lotus; GIA pick Haven; NRG ban Pearl; GIA ban Split; Icebox remains,Lotus: 12-14; Haven: 13-1; Icebox: 13-7,1:12:23; 36:08; 46:24,"Team 1: 8 / 4 / 0, Team 2: 4 / 8 / 2; Team 1: 11 / 2, Team 2: 1 / 0; Team 1: 4 / 9, Team 2: 4 / 3",Team 2: Attack; Team 1: Attack,https://www.vlr.gg/167356/nrg-esports-vs-giants-gaming-champions-tour-2023-lock-in-s-o-paulo-alpha-qf
Champions Tour 2023: LOCK//IN São Paulo,LOUD,Karmine Corp,2023-02-17 15:35:00,Bo3,LOUD ban Icebox; KC ban Ascent; LOUD pick Pearl; KC pick Split; LOUD ban Lotus; KC ban Haven; Fracture remains,Pearl: 13-10; Split: 13-8,1:07:15; 49:40,"Team 1: 8 / 5, Team 2: 4 / 6; Team 1: 8 / 5, Team 2: 4 / 4",Team 2: Defense; Team 1: Attack,https://www.vlr.gg/167357/loud-vs-karmine-corp-champions-tour-2023-lock-in-s-o-paulo-alpha-qf
Champions Tour 2023: LOCK//IN São Paulo,DRX,Cloud9,2023-02-18 12:05:00,Bo3,C9 ban Fracture; DRX ban Lotus; C9 pick Pearl; DRX pick Haven; C9 ban Ascent; DRX ban Split; Icebox remains,Pearl: 3-13; Haven: 13-7; Icebox: 13-2,50:03; 46:02; 30:18,"Team 1: 3 / 0, Team 2: 9 / 4; Team 1: 9 / 4, Team 2: 3 / 4; Team 1: 11 / 2, Team 2: 1 / 1",Team 1: Attack; Team 2: Defense,https://www.vlr.gg/167358/drx-vs-cloud9-champions-tour-2023-lock-in-s-o-paulo-alpha-qf
Champions Tour 2023: LOCK//IN São Paulo,Evil Geniuses,Talon Esports,2023-02-18 15:00:00,Bo3,EG ban Lotus; TLN ban Pearl; EG pick Haven; TLN pick Split; EG ban Ascent; TLN ban Fracture; Icebox remains,Haven: 11-13; Split: 10-13,57:00; 51:55,"Team 1: 2 / 9, Team 2: 10 / 3; Team 1: 2 / 8, Team 2: 9 / 4",Team 2: Attack; Team 1: Defense,https://www.vlr.gg/167359/evil-geniuses-vs-talon-esports-champions-tour-2023-lock-in-s-o-paulo-alpha-qf
Champions Tour 2023: LOCK//IN São Paulo,NRG Esports,LOUD,2023-02-19 12:05:00,Bo3,NRG ban Ascent; LOUD ban Haven; NRG pick Split; LOUD pick Pearl; NRG ban Icebox; LOUD ban Lotus; Fracture remains,Split: 3-13; Pearl: 15-13; Fracture: 16-18,46:42; 1:05:45; 1:10:59,"Team 1: 0 / 3, Team 2: 4 / 9; Team 1: 7 / 5 / 3, Team 2: 5 / 7 / 1; Team 1: 7 / 5 / 4, Team 2: 5 / 7 / 6",Team 2: Attack; Team 1: Attack,https://www.vlr.gg/167360/nrg-esports-vs-loud-champions-tour-2023-lock-in-s-o-paulo-alpha-sf
Champions Tour 2023: LOCK//IN São Paulo,DRX,Talon Esports,2023-02-19 16:00:00,Bo3,TLN ban Haven; DRX ban Lotus; TLN pick Fracture; DRX pick Ascent; TLN ban Split; DRX ban Pearl; Icebox remains,Fracture: 10-13; Ascent: 13-6; Icebox: 13-10,1:01:06; 41:46; 51:20,"Team 1: 4 / 6, Team 2: 8 / 5; Team 1: 6 / 7, Team 2: 6 / 0; Team 1: 7 / 6, Team 2: 5 / 5",Team 1: Attack; Team 2: Defense,https://www.vlr.gg/167361/drx-vs-talon-esports-champions-tour-2023-lock-in-s-o-paulo-alpha-sf
Champions Tour 2023: LOCK//IN São Paulo,Team Liquid,Team Secret,2023-02-22 12:00:00,Bo3,TS ban Ascent; TL ban Haven; TS pick Icebox; TL pick Fracture; TS ban Pearl; TL ban Split; Lotus remains,Icebox: 8-13; Fracture: 7-13,1:03:20; 42:43,"Team 1: 2 / 6, Team 2: 10 / 3; Team 1: 3 / 4, Team 2: 9 / 4",Team 1: Attack; Team 2: Defense,https://www.vlr.gg/167362/team-liquid-vs-team-secret-champions-tour-2023-lock-in-s-o-paulo-omega-ro16
Champions Tour 2023: LOCK//IN São Paulo,Natus Vincere,KRÜ Esports,2023-02-22 14:30:00,Bo3,KRÜ ban Icebox; NAVI ban Haven; KRÜ pick Ascent; NAVI pick Lotus; KRÜ ban Fracture; NAVI ban Split; Pearl remains,Ascent: 13-5; Lotus: 13-10,47:52; 49:57,"Team 1: 9 / 4, Team 2: 3 / 2; Team 1: 10 / 3, Team 2: 1 / 9",Team 1: Attack; Team 2: Attack,https://www.vlr.gg/167363/natus-vincere-vs-kr-esports-champions-tour-2023-lock-in-s-o-paulo-omega-ro16
Champions Tour 2023: LOCK//IN São Paulo,ZETA DIVISION,LEVIATÁN,2023-02-22 17:00:00,Bo3,LEV ban Split; ZETA ban Icebox; LEV pick Ascent; ZETA pick Pearl; LEV ban Fracture; ZETA ban Lotus; Haven remains,Ascent: 4-13; Pearl: 11-13,47:44; 58:25,"Team 1: 2 / 2, Team 2: 3 / 10; Team 1: 6 / 5, Team 2: 6 / 7",Team 1: Defense; Team 2: Defense,https://www.vlr.gg/167364/zeta-division-vs-leviat-n-champions-tour-2023-lock-in-s-o-paulo-omega-ro16
Champions Tour 2023: LOCK//IN São Paulo,Team Vitality,Global Esports,2023-02-23 12:05:00,Bo3,GE ban Ascent; VIT ban Icebox; GE pick Split; VIT pick Pearl; GE ban Haven; VIT ban Fracture; Lotus remains,Split: 13-4; Pearl: 9-13; Lotus: 13-6,49:27; 47:56; 41:05,"Team 1: 9 / 4, Team 2: 3 / 1; Team 1: 2 / 7, Team 2: 8 / 5; Team 1: 8 / 5, Team 2: 4 / 2",Team 1: Attack; Team 2: Attack,https://www.vlr.gg/167365/team-vitality-vs-global-esports-champions-tour-2023-lock-in-s-o-paulo-omega-ro16
Champions Tour 2023: LOCK//IN São Paulo,FUT Esports,Rex Regum Qeon,2023-02-23 15:10:00,Bo3,RRQ ban Fracture; FUT ban Haven; RRQ pick Lotus; FUT pick Pearl; RRQ ban Icebox; FUT ban Ascent; Split remains,Lotus: 13-3; Pearl: 13-11,43:44; 55:17,"Team 1: 3 / 10, Team 2: 1 / 2; Team 1: 8 / 5, Team 2: 4 / 7",Team 1: Defense; Team 2: Attack,https://www.vlr.gg/167366/fut-esports-vs-rex-regum-qeon-champions-tour-2023-lock-in-s-o-paulo-omega-ro16
Champions Tour 2023: LOCK//IN São Paulo,100 Thieves,EDward Gaming,2023-02-23 17:30:00,Bo3,100T ban Ascent; EDG ban Haven; 100T pick Icebox; EDG pick Lotus; 100T ban Split; EDG ban Fracture; Pearl remains,Icebox: 13-10; Lotus: 9-13; Pearl: 14-12,1:01:35; 53:09; 1:09:03,"Team 1: 5 / 8, Team 2: 6 / 4; Team 1: 7 / 2, Team 2: 5 / 8; Team 1: 5 / 7 / 2, Team 2: 7 / 5 / 0",Team 2: Attack; Team 1: Attack,https://www.vlr.gg/167367/100-thieves-vs-edward-gaming-champions-tour-2023-lock-in-s-o-paulo-omega-ro16
Champions Tour 2023: LOCK//IN São Paulo,Sentinels,FNATIC,2023-02-24 12:05:00,Bo3,FNC ban Pearl; SEN ban Icebox; FNC pick Haven; SEN pick Split; FNC ban Ascent; SEN ban Fracture; Lotus remains,Haven: 6-13; Split: 7-13,50:12; 52:40,"Team 1: 3 / 3, Team 2: 9 / 4; Team 1: 6 / 1, Team 2: 6 / 7",Team 1: Attack; Team 2: Defense,https://www.vlr.gg/167368/sentinels-vs-fnatic-champions-tour-2023-lock-in-s-o-paulo-omega-ro16
Champions Tour 2023: LOCK//IN São Paulo,T1,FURIA,2023-02-24 14:50:00,Bo3,Stats unavailable for Map 2 due to lobby remake.,Pearl: 7-13; Icebox: 5-13,54:20; -,"Team 1: 1 / 6, Team 2: 7 / 6; Team 1: 5 / 0, Team 2: 7 / 6",Team 2: Attack; Team 1: Attack,https://www.vlr.gg/167369/t1-vs-furia-champions-tour-2023-lock-in-s-o-paulo-omega-ro16
Champions Tour 2023: LOCK//IN São Paulo,Team Secret,Natus Vincere,2023-02-25 12:00:00,Bo3,TS ban Ascent; NAVI ban Haven; TS pick Icebox; NAVI pick Pearl; TS ban Lotus; NAVI ban Split; Fracture remains,Icebox: 8-13; Pearl: 4-13,1:07:49; 40:25,"Team 1: 6 / 2, Team 2: 6 / 7; Team 1: 3 / 1, Team 2: 9 / 4",Team 2: Defense; Team 1: Attack,https://www.vlr.gg/167370/team-secret-vs-natus-vincere-champions-tour-2023-lock-in-s-o-paulo-omega-qf
Champions Tour 2023: LOCK//IN São Paulo,LEVIATÁN,Team Vitality,2023-02-25 14:30:00,Bo3,LEV ban Split; VIT ban Icebox; LEV pick Haven; VIT pick Pearl; LEV ban Fracture; VIT ban Lotus; Ascent remains,Haven: 16-14; Pearl: 13-3,1:18:09; 37:21,"Team 1: 7 / 5 / 4, Team 2: 5 / 7 / 2; Team 1: 3 / 10, Team 2: 1 / 2",Team 2: Attack; Team 1: Defense,https://www.vlr.gg/167371/leviat-n-vs-team-vitality-champions-tour-2023-lock-in-s-o-paulo-omega-qf
Champions Tour 2023: LOCK//IN São Paulo,FUT Esports,100 Thieves,2023-02-26 12:00:00,Bo3,FUT ban Fracture; 100T ban Ascent; FUT pick Lotus; 100T pick Haven; FUT ban Pearl; 100T ban Split; Icebox remains,Lotus: 13-9; Haven: 11-13; Icebox: 8-13,1:02:18; 51:19; 51:59,"Team 1: 8 / 5, Team 2: 2 / 7; Team 1: 6 / 5, Team 2: 6 / 7; Team 1: 4 / 4, Team 2: 8 / 5",Team 2: Attack; Team 1: Defense,https://www.vlr.gg/167372/fut-esports-vs-100-thieves-champions-tour-2023-lock-in-s-o-paulo-omega-qf
Champions Tour 2023: LOCK//IN São Paulo,FNATIC,FURIA,2023-02-26 15:35:00,Bo3,FNC ban Pearl; FUR ban Lotus; FNC pick Haven; FUR pick Ascent; FNC ban Split; FUR ban Fracture; Icebox remains,Haven: 18-16; Ascent: 13-9,1:27:17; 1:00:24,"Team 1: 8 / 4 / 6, Team 2: 4 / 8 / 4; Team 1: 5 / 8, Team 2: 5 / 4",Team 2: Defense; Team 1: Defense,https://www.vlr.gg/167373/fnatic-vs-furia-champions-tour-2023-lock-in-s-o-paulo-omega-qf
Champions Tour 2023: LOCK//IN São Paulo,Natus Vincere,LEVIATÁN,2023-02-27 12:00:00,Bo3,LEV ban Split; NAVI ban Haven; LEV pick Ascent; NAVI pick Fracture; LEV ban Lotus; NAVI ban Icebox; Pearl remains,Ascent: 13-10; Fracture: 13-2,1:02:45; 36:48,"Team 1: 7 / 6, Team 2: 4 / 6; Team 1: 11 / 2, Team 2: 1 / 1",Team 1: Defense; Team 2: Defense,https://www.vlr.gg/167374/natus-vincere-vs-leviat-n-champions-tour-2023-lock-in-s-o-paulo-omega-sf
Champions Tour 2023: LOCK//IN São Paulo,100 Thieves,FNATIC,2023-02-27 14:25:00,Bo3,100T ban Ascent; FNC ban Pearl; 100T pick Fracture; FNC pick Icebox; 100T ban Split; FNC ban Haven; Lotus remains,Fracture: 1-13; Icebox: 10-13,38:29; 53:46,"Team 1: 0 / 1, Team 2: 2 / 11; Team 1: 2 / 8, Team 2: 10 / 3",Team 2: Attack; Team 1: Attack,https://www.vlr.gg/167375/100-thieves-vs-fnatic-champions-tour-2023-lock-in-s-o-paulo-omega-sf
Champions Tour 2023: LOCK//IN São Paulo,LOUD,DRX,2023-03-02 12:00:00,Bo5,LOUD ban Haven; DRX ban Lotus; LOUD pick Pearl; DRX pick Icebox; LOUD pick Split; DRX pick Fracture; Ascent remains,Pearl: 13-5; Icebox: 13-8; Split: 7-13; Fracture: 7-13; Ascent: 13-8,51:15; 44:32; 46:22; 43:40; 47:59,"Team 1: 4 / 9, Team 2: 2 / 3; Team 1: 9 / 4, Team 2: 3 / 5; Team 1: 3 / 4, Team 2: 9 / 4; Team 1: 6 / 1, Team 2: 6 / 7; Team 1: 7 / 6, Team 2: 5 / 3",Team 2: Attack; Team 1: Attack; Team 2: Defense; Team 1: Attack,https://www.vlr.gg/167391/loud-vs-drx-champions-tour-2023-lock-in-s-o-paulo-sf
Champions Tour 2023: LOCK//IN São Paulo,Natus Vincere,FNATIC,2023-03-03 12:00:00,Bo5,FNC ban Pearl; NAVI ban Icebox; FNC pick Haven; NAVI pick Lotus; FNC pick Fracture; NAVI pick Split; Ascent remains,Haven: 11-13; Lotus: 4-13; Fracture: 11-13,1:05:49; 48:57; 1:02:26,"Team 1: 5 / 6, Team 2: 7 / 6; Team 1: 2 / 2, Team 2: 3 / 10; Team 1: 5 / 6, Team 2: 7 / 6",Team 1: Attack; Team 2: Attack; Team 1: Defense,https://www.vlr.gg/167392/natus-vincere-vs-fnatic-champions-tour-2023-lock-in-s-o-paulo-sf
Champions Tour 2023: LOCK//IN São Paulo,LOUD,FNATIC,2023-03-04 13:30:00,Bo5,LOUD ban Haven; FNC ban Pearl; LOUD pick Ascent; FNC pick Fracture; LOUD pick Split; FNC pick Lotus; Icebox remains,Ascent: 8-13; Fracture: 7-13; Split: 13-9; Lotus: 13-8; Icebox: 12-14,1:02:57; 47:15; 51:34; 52:04; 1:02:23,"Team 1: 4 / 4, Team 2: 8 / 5; Team 1: 1 / 6, Team 2: 7 / 6; Team 1: 7 / 6, Team 2: 5 / 4; Team 1: 7 / 6, Team 2: 5 / 3; Team 1: 9 / 3 / 0, Team 2: 3 / 9 / 2",Team 2: Defense; Team 1: Defense; Team 2: Defense; Team 1: Attack,https://www.vlr.gg/167393/loud-vs-fnatic-champions-tour-2023-lock-in-s-o-paulo-gf
