Event,Team 1,Team 2,Date,Match Format,Maps Picked/Banned,Score per Map,Match Durations,Score per Half,Sides Chosen by Non-Picker,Match URL
Champions Tour 2024: Americas Stage 1,G2 Esports,LEVIATÁN,2024-05-11 17:00:00,Bo5,G2 ban Sunset; LEV ban Split; G2 pick Bind; LEV pick Breeze; G2 pick Icebox; LEV pick Lotus; Ascent remains,Bind: 12-14; Breeze: 13-7; Icebox: 12-14; Lotus: 13-10; Ascent: 13-11,1:13:17; 1:17:44; 1:00:56; 54:40; 54:43,"Team 1: 6 / 6 / 0, Team 2: 6 / 6 / 2; Team 1: 4 / 9, Team 2: 4 / 3; Team 1: 6 / 6 / 0, Team 2: 6 / 6 / 2; Team 1: 8 / 5, Team 2: 4 / 6; Team 1: 5 / 8, Team 2: 7 / 4",Team 2: Attack; Team 1: Defense; Team 2: Attack; Team 1: Attack,https://www.vlr.gg/337414/g2-esports-vs-leviat-n-champions-tour-2024-americas-stage-1-lbf
Champions Tour 2024: Americas Stage 1,100 Thieves,G2 Esports,2024-05-12 17:00:00,Bo5,100T ban Lotus; 100T ban Icebox; 100T pick Bind; G2 pick Breeze; 100T pick Sunset; G2 pick Ascent; Split remains,Bind: 13-9; Breeze: 13-7; Sunset: 13-8,1:04:29; 47:17; 42:51,"Team 1: 4 / 9, Team 2: 8 / 1; Team 1: 7 / 6, Team 2: 1 / 6; Team 1: 5 / 8, Team 2: 4 / 4",Team 2: Defense; Team 1: Defense; Team 2: Attack,https://www.vlr.gg/337412/100-thieves-vs-g2-esports-champions-tour-2024-americas-stage-1-gf
Champions Tour 2024: EMEA Stage 1,Karmine Corp,GIANTX,2024-04-03 11:00:00,Bo3,GX ban Lotus; KC ban Ascent; GX pick Breeze; KC pick Sunset; GX ban Split; KC ban Icebox; Bind remains,Breeze: 13-4; Sunset: 13-9,53:54; 48:14,"Team 1: 4 / 9, Team 2: 1 / 3; Team 1: 6 / 7, Team 2: 6 / 3",Team 1: Defense; Team 2: Defense,https://www.vlr.gg/318911/karmine-corp-vs-giantx-champions-tour-2024-emea-stage-1-w1
Champions Tour 2024: EMEA Stage 1,"Movistar KOI						
							(KOI)",Team Liquid,2024-04-03 13:05:00,Bo3,KOI ban Lotus; TL ban Breeze; KOI pick Split; TL pick Ascent; KOI ban Bind; TL ban Sunset; Icebox remains,Split: 9-13; Ascent: 7-13,1:06:03; 44:37,"Team 1: 8 / 1, Team 2: 4 / 9; Team 1: 3 / 4, Team 2: 5 / 8",Team 2: Defense; Team 1: Defense,https://www.vlr.gg/318913/koi-vs-team-liquid-champions-tour-2024-emea-stage-1-w1
Champions Tour 2024: EMEA Stage 1,Team Vitality,Natus Vincere,2024-04-04 11:00:00,Bo3,NAVI ban Sunset; VIT ban Ascent; NAVI pick Bind; VIT pick Lotus; NAVI ban Breeze; VIT ban Split; Icebox remains,Bind: 9-13; Lotus: 4-13,1:09:47; 39:45,"Team 1: 4 / 5, Team 2: 6 / 7; Team 1: 1 / 3, Team 2: 4 / 9",Team 1: Defense; Team 2: Attack,https://www.vlr.gg/318914/team-vitality-vs-natus-vincere-champions-tour-2024-emea-stage-1-w1
Champions Tour 2024: EMEA Stage 1,FNATIC,Team Heretics,2024-04-04 13:10:00,Bo3,FNC ban Sunset; TH ban Ascent; FNC pick Icebox; TH pick Lotus; FNC ban Split; TH ban Breeze; Bind remains,Icebox: 4-13; Lotus: 15-17,46:51; 1:17:17,"Team 1: 1 / 3, Team 2: 4 / 9; Team 1: 7 / 5 / 3, Team 2: 5 / 7 / 5",Team 2: Attack; Team 1: Attack,https://www.vlr.gg/318915/fnatic-vs-team-heretics-champions-tour-2024-emea-stage-1-w1
Champions Tour 2024: EMEA Stage 1,Team Liquid,FUT Esports,2024-04-05 11:00:00,Bo3,FUT ban Breeze; TL ban Bind; FUT pick Split; TL pick Icebox; FUT ban Ascent; TL ban Sunset; Lotus remains,Split: 5-13; Icebox: 8-13,56:13; 44:02,"Team 1: 3 / 2, Team 2: 3 / 10; Team 1: 4 / 4, Team 2: 8 / 5",Team 1: Defense; Team 2: Defense,https://www.vlr.gg/318916/team-liquid-vs-fut-esports-champions-tour-2024-emea-stage-1-w1
Champions Tour 2024: EMEA Stage 1,BBL Esports,Gentle Mates,2024-04-05 13:00:00,Bo3,BBL ban Lotus; M8 ban Bind; BBL pick Ascent; M8 pick Sunset; BBL ban Breeze; M8 ban Split; Icebox remains,Ascent: 7-13; Sunset: 11-13,55:02; 53:00,"Team 1: 3 / 4, Team 2: 5 / 8; Team 1: 5 / 6, Team 2: 7 / 6",Team 2: Attack; Team 1: Defense,https://www.vlr.gg/318917/bbl-esports-vs-gentle-mates-champions-tour-2024-emea-stage-1-w1
Champions Tour 2024: EMEA Stage 1,Karmine Corp,FUT Esports,2024-04-10 11:00:00,Bo3,FUT ban Sunset; KC ban Ascent; FUT pick Bind; KC pick Lotus; FUT ban Split; KC ban Icebox; Breeze remains,Bind: 13-11; Lotus: 8-13; Breeze: 7-13,1:12:38; 46:07; 40:35,"Team 1: 7 / 6, Team 2: 5 / 6; Team 1: 5 / 3, Team 2: 4 / 9; Team 1: 1 / 6, Team 2: 7 / 6",Team 1: Attack; Team 2: Attack,https://www.vlr.gg/318918/karmine-corp-vs-fut-esports-champions-tour-2024-emea-stage-1-w2
Champions Tour 2024: EMEA Stage 1,Team Vitality,Team Heretics,2024-04-10 14:10:00,Bo3,VIT ban Lotus; TH ban Ascent; VIT pick Breeze; TH pick Sunset; VIT ban Bind; TH ban Split; Icebox remains,Breeze: 13-9; Sunset: 11-13; Icebox: 13-9,58:15; 55:12; 52:30,"Team 1: 7 / 6, Team 2: 3 / 6; Team 1: 5 / 6, Team 2: 7 / 6; Team 1: 8 / 5, Team 2: 4 / 5",Team 2: Attack; Team 1: Attack,https://www.vlr.gg/318919/team-vitality-vs-team-heretics-champions-tour-2024-emea-stage-1-w2
Champions Tour 2024: EMEA Stage 1,Team Liquid,Natus Vincere,2024-04-11 11:00:00,Bo3,TL ban Breeze; NAVI ban Sunset; TL pick Lotus; NAVI pick Split; TL ban Bind; NAVI ban Icebox; Ascent remains,Lotus: 13-10; Split: 11-13; Ascent: 5-13,1:09:44; 57:30; 40:55,"Team 1: 5 / 8, Team 2: 6 / 4; Team 1: 10 / 1, Team 2: 2 / 11; Team 1: 2 / 3, Team 2: 4 / 9",Team 2: Attack; Team 1: Attack,https://www.vlr.gg/318920/team-liquid-vs-natus-vincere-champions-tour-2024-emea-stage-1-w2
Champions Tour 2024: EMEA Stage 1,BBL Esports,"Movistar KOI						
							(KOI)",2024-04-11 14:20:00,Bo3,KOI ban Split; BBL ban Bind; KOI pick Breeze; BBL pick Icebox; KOI ban Lotus; BBL ban Sunset; Ascent remains,Breeze: 13-4; Icebox: 13-3,44:37; 38:35,"Team 1: 4 / 9, Team 2: 1 / 3; Team 1: 4 / 9, Team 2: 0 / 3",Team 1: Defense; Team 2: Attack,https://www.vlr.gg/318921/bbl-esports-vs-koi-champions-tour-2024-emea-stage-1-w2
Champions Tour 2024: EMEA Stage 1,FNATIC,GIANTX,2024-04-12 11:00:00,Bo3,GX ban Lotus; FNC ban Sunset; GX pick Bind; FNC pick Breeze; GX ban Ascent; FNC ban Icebox; Split remains,Bind: 13-5; Breeze: 5-13; Split: 13-7,56:59; 37:46; 45:01,"Team 1: 7 / 6, Team 2: 5 / 0; Team 1: 4 / 1, Team 2: 8 / 5; Team 1: 9 / 4, Team 2: 3 / 4",Team 1: Attack; Team 2: Defense,https://www.vlr.gg/318922/fnatic-vs-giantx-champions-tour-2024-emea-stage-1-w2
Champions Tour 2024: EMEA Stage 1,Karmine Corp,Gentle Mates,2024-04-12 13:45:00,Bo3,KC ban Ascent; M8 ban Bind; KC pick Split; M8 pick Icebox; KC ban Breeze; M8 ban Lotus; Sunset remains,Split: 13-6; Icebox: 13-6,57:05; 45:16,"Team 1: 4 / 9, Team 2: 3 / 3; Team 1: 3 / 10, Team 2: 4 / 2",Team 2: Attack; Team 1: Defense,https://www.vlr.gg/318923/karmine-corp-vs-gentle-mates-champions-tour-2024-emea-stage-1-w2
Champions Tour 2024: EMEA Stage 1,Gentle Mates,FNATIC,2024-04-17 11:00:00,Bo3,M8 ban Bind; FNC ban Sunset; M8 pick Breeze; FNC pick Lotus; M8 ban Icebox; FNC ban Ascent; Split remains,Breeze: 6-13; Lotus: 4-13,1:00:37; 38:13,"Team 1: 3 / 3, Team 2: 9 / 4; Team 1: 4 / 0, Team 2: 8 / 5",Team 2: Defense; Team 1: Attack,https://www.vlr.gg/318924/gentle-mates-vs-fnatic-champions-tour-2024-emea-stage-1-w3
Champions Tour 2024: EMEA Stage 1,Karmine Corp,Natus Vincere,2024-04-17 13:00:00,Bo3,NAVI ban Breeze; KC ban Ascent; NAVI pick Bind; KC pick Sunset; NAVI ban Lotus; KC ban Icebox; Split remains,Bind: 13-7; Sunset: 7-13; Split: 6-13,50:43; 42:26; 42:25,"Team 1: 8 / 5, Team 2: 4 / 3; Team 1: 2 / 5, Team 2: 6 / 7; Team 1: 3 / 3, Team 2: 9 / 4",Team 1: Attack; Team 2: Attack,https://www.vlr.gg/318925/karmine-corp-vs-natus-vincere-champions-tour-2024-emea-stage-1-w3
Champions Tour 2024: EMEA Stage 1,BBL Esports,Team Heretics,2024-04-18 11:00:00,Bo3,BBL ban Lotus; TH ban Ascent; BBL pick Split; TH pick Sunset; BBL ban Bind; TH ban Breeze; Icebox remains,Split: 13-7; Sunset: 13-10,1:01:43; 47:17,"Team 1: 7 / 6, Team 2: 5 / 2; Team 1: 7 / 6, Team 2: 4 / 6",Team 2: Defense; Team 1: Defense,https://www.vlr.gg/318926/bbl-esports-vs-team-heretics-champions-tour-2024-emea-stage-1-w3
Champions Tour 2024: EMEA Stage 1,Team Vitality,FUT Esports,2024-04-18 13:15:00,Bo3,FUT ban Breeze; VIT ban Bind; FUT pick Ascent; VIT pick Icebox; FUT ban Lotus; VIT ban Split; Sunset remains,Ascent: 7-13; Icebox: 13-9; Sunset: 13-9,52:22; 49:12; 45:47,"Team 1: 3 / 4, Team 2: 5 / 8; Team 1: 7 / 6, Team 2: 3 / 6; Team 1: 6 / 7, Team 2: 6 / 3",Team 1: Defense; Team 2: Attack,https://www.vlr.gg/318927/team-vitality-vs-fut-esports-champions-tour-2024-emea-stage-1-w3
Champions Tour 2024: EMEA Stage 1,Team Liquid,GIANTX,2024-04-19 11:00:00,Bo3,GX ban Split; TL ban Breeze; GX pick Lotus; TL pick Icebox; GX ban Sunset; TL ban Bind; Ascent remains,Lotus: 14-16; Icebox: 13-7; Ascent: 13-11,1:17:41; 42:13; 53:10,"Team 1: 7 / 5 / 2, Team 2: 5 / 7 / 4; Team 1: 9 / 4, Team 2: 3 / 4; Team 1: 4 / 9, Team 2: 8 / 3",Team 1: Defense; Team 2: Defense,https://www.vlr.gg/318928/team-liquid-vs-giantx-champions-tour-2024-emea-stage-1-w3
Champions Tour 2024: EMEA Stage 1,FNATIC,"Movistar KOI						
							(KOI)",2024-04-19 14:55:00,Bo3,FNC ban Sunset; KOI ban Lotus; FNC pick Bind; KOI pick Icebox; FNC ban Split; KOI ban Ascent; Breeze remains,Bind: 13-11; Icebox: 13-4,1:08:29; 41:48,"Team 1: 10 / 3, Team 2: 2 / 9; Team 1: 8 / 5, Team 2: 4 / 0",Team 2: Attack; Team 1: Attack,https://www.vlr.gg/318929/fnatic-vs-koi-champions-tour-2024-emea-stage-1-w3
Champions Tour 2024: EMEA Stage 1,Team Liquid,Team Heretics,2024-04-24 11:00:00,Bo3,TH ban Split; TL ban Breeze; TH pick Sunset; TL pick Bind; TH ban Ascent; TL ban Icebox; Lotus remains,Sunset: 2-13; Bind: 7-13,50:30; 46:33,"Team 1: 0 / 2, Team 2: 3 / 10; Team 1: 5 / 2, Team 2: 7 / 6",Team 1: Defense; Team 2: Defense,https://www.vlr.gg/318930/team-liquid-vs-team-heretics-champions-tour-2024-emea-stage-1-w4
Champions Tour 2024: EMEA Stage 1,Team Vitality,Gentle Mates,2024-04-24 13:00:00,Bo3,VIT ban Ascent; M8 ban Bind; VIT pick Icebox; M8 pick Sunset; VIT ban Lotus; M8 ban Split; Breeze remains,Icebox: 5-13; Sunset: 5-13,44:26; 39:39,"Team 1: 4 / 1, Team 2: 8 / 5; Team 1: 2 / 3, Team 2: 10 / 3",Team 2: Defense; Team 1: Attack,https://www.vlr.gg/318931/team-vitality-vs-gentle-mates-champions-tour-2024-emea-stage-1-w4
Champions Tour 2024: EMEA Stage 1,FNATIC,FUT Esports,2024-04-25 11:00:00,Bo3,FUT ban Breeze; FNC ban Sunset; FUT pick Split; FNC pick Lotus; FUT ban Icebox; FNC ban Ascent; Bind remains,Split: 7-13; Lotus: 13-15,1:01:59; 1:11:16,"Team 1: 5 / 2, Team 2: 7 / 6; Team 1: 6 / 6 / 1, Team 2: 6 / 6 / 3",Team 1: Attack; Team 2: Attack,https://www.vlr.gg/318932/fnatic-vs-fut-esports-champions-tour-2024-emea-stage-1-w4
Champions Tour 2024: EMEA Stage 1,BBL Esports,Natus Vincere,2024-04-25 13:30:00,Bo3,NAVI ban Icebox; BBL ban Breeze; NAVI pick Ascent; BBL pick Sunset; NAVI ban Lotus; BBL ban Bind; Split remains,Ascent: 8-13; Sunset: 13-8; Split: 13-9,56:13; 51:26; 53:01,"Team 1: 3 / 5, Team 2: 6 / 7; Team 1: 5 / 8, Team 2: 4 / 4; Team 1: 6 / 7, Team 2: 6 / 3",Team 1: Defense; Team 2: Attack,https://www.vlr.gg/318933/bbl-esports-vs-natus-vincere-champions-tour-2024-emea-stage-1-w4
Champions Tour 2024: EMEA Stage 1,Team Vitality,GIANTX,2024-04-26 11:00:00,Bo3,GX ban Bind; VIT ban Ascent; GX pick Lotus; VIT pick Breeze; GX ban Icebox; VIT ban Split; Sunset remains,Lotus: 14-16; Breeze: 13-7; Sunset: 13-6,1:24:40; 44:41; 40:37,"Team 1: 7 / 5 / 2, Team 2: 5 / 7 / 4; Team 1: 9 / 4, Team 2: 3 / 4; Team 1: 7 / 6, Team 2: 5 / 1",Team 1: Attack; Team 2: Defense,https://www.vlr.gg/318934/team-vitality-vs-giantx-champions-tour-2024-emea-stage-1-w4
Champions Tour 2024: EMEA Stage 1,Karmine Corp,"Movistar KOI						
							(KOI)",2024-04-26 14:10:00,Bo3,KOI ban Lotus; KC ban Ascent; KOI pick Sunset; KC pick Icebox; KOI ban Split; KC ban Breeze; Bind remains,Sunset: 13-7; Icebox: 7-13; Bind: 15-13,53:03; 45:41; 59:59,"Team 1: 8 / 5, Team 2: 4 / 3; Team 1: 4 / 3, Team 2: 4 / 9; Team 1: 4 / 8 / 3, Team 2: 8 / 4 / 1",Team 1: Attack; Team 2: Attack,https://www.vlr.gg/318935/karmine-corp-vs-koi-champions-tour-2024-emea-stage-1-w4
Champions Tour 2024: EMEA Stage 1,BBL Esports,GIANTX,2024-05-01 11:00:00,Bo3,GX ban Icebox; BBL ban Lotus; GX pick Bind; BBL pick Sunset; GX ban Ascent; BBL ban Breeze; Split remains,Bind: 6-13; Sunset: 11-13,58:01; 45:57,"Team 1: 1 / 5, Team 2: 6 / 7; Team 1: 5 / 6, Team 2: 7 / 6",Team 1: Defense; Team 2: Attack,https://www.vlr.gg/318936/bbl-esports-vs-giantx-champions-tour-2024-emea-stage-1-w5
Champions Tour 2024: EMEA Stage 1,Karmine Corp,Team Heretics,2024-05-01 13:00:00,Bo3,KC ban Sunset; TH ban Split; KC pick Icebox; TH pick Lotus; KC ban Ascent; TH ban Breeze; Bind remains,Icebox: 12-14; Lotus: 13-5; Bind: 9-13,1:10:36; 36:06; 53:58,"Team 1: 6 / 6 / 0, Team 2: 6 / 6 / 2; Team 1: 10 / 3, Team 2: 2 / 3; Team 1: 8 / 1, Team 2: 4 / 9",Team 2: Attack; Team 1: Attack,https://www.vlr.gg/318937/karmine-corp-vs-team-heretics-champions-tour-2024-emea-stage-1-w5
Champions Tour 2024: EMEA Stage 1,Team Vitality,"Movistar KOI						
							(KOI)",2024-05-02 11:00:00,Bo3,KOI ban Lotus; VIT ban Bind; KOI pick Split; VIT pick Breeze; KOI ban Sunset; VIT ban Ascent; Icebox remains,Split: 5-13; Breeze: 13-7; Icebox: 4-13,49:57; 44:39; 37:33,"Team 1: 5 / 0, Team 2: 7 / 6; Team 1: 6 / 7, Team 2: 6 / 1; Team 1: 3 / 1, Team 2: 9 / 4",Team 1: Attack; Team 2: Defense,https://www.vlr.gg/318938/team-vitality-vs-koi-champions-tour-2024-emea-stage-1-w5
Champions Tour 2024: EMEA Stage 1,Natus Vincere,FNATIC,2024-05-02 13:55:00,Bo3,FNC ban Sunset; NAVI ban Icebox; FNC pick Breeze; NAVI pick Ascent; FNC ban Split; NAVI ban Lotus; Bind remains,Breeze: 6-13; Ascent: 13-8; Bind: 13-3,49:46; 48:42; 40:23,"Team 1: 5 / 1, Team 2: 7 / 6; Team 1: 9 / 4, Team 2: 3 / 5; Team 1: 4 / 9, Team 2: 0 / 3",Team 1: Attack; Team 2: Defense,https://www.vlr.gg/318939/natus-vincere-vs-fnatic-champions-tour-2024-emea-stage-1-w5
Champions Tour 2024: EMEA Stage 1,Team Liquid,Gentle Mates,2024-05-03 11:00:00,Bo3,TL ban Breeze; M8 ban Bind; TL pick Lotus; M8 pick Icebox; TL ban Split; M8 ban Ascent; Sunset remains,Lotus: 13-4; Icebox: 13-2,56:37; 31:54,"Team 1: 8 / 5, Team 2: 4 / 0; Team 1: 10 / 3, Team 2: 2 / 0",Team 2: Defense; Team 1: Attack,https://www.vlr.gg/318940/team-liquid-vs-gentle-mates-champions-tour-2024-emea-stage-1-w5
Champions Tour 2024: EMEA Stage 1,BBL Esports,FUT Esports,2024-05-03 12:50:00,Bo3,FUT ban Sunset; BBL ban Lotus; FUT pick Bind; BBL pick Icebox; FUT ban Breeze; BBL ban Split; Ascent remains,Bind: 9-13; Icebox: 6-13,1:02:29; 39:42,"Team 1: 4 / 5, Team 2: 8 / 5; Team 1: 3 / 3, Team 2: 4 / 9",Team 1: Attack; Team 2: Attack,https://www.vlr.gg/318941/bbl-esports-vs-fut-esports-champions-tour-2024-emea-stage-1-w5
Champions Tour 2024: EMEA Stage 1,FNATIC,Team Liquid,2024-05-08 11:00:00,Bo3,TL ban Breeze; FNC ban Sunset; TL pick Ascent; FNC pick Icebox; TL ban Split; FNC ban Bind; Lotus remains,Ascent: 13-11; Icebox: 12-14; Lotus: 13-5,1:06:41; 1:02:03; 38:37,"Team 1: 3 / 10, Team 2: 9 / 2; Team 1: 5 / 7 / 0, Team 2: 7 / 5 / 2; Team 1: 2 / 11, Team 2: 4 / 1",Team 1: Attack; Team 2: Defense,https://www.vlr.gg/341816/fnatic-vs-team-liquid-champions-tour-2024-emea-stage-1-knockout
Champions Tour 2024: EMEA Stage 1,Natus Vincere,Team Heretics,2024-05-08 14:20:00,Bo3,TH ban Ascent; NAVI ban Breeze; TH pick Lotus; NAVI pick Split; TH ban Icebox; NAVI ban Sunset; Bind remains,Lotus: 11-13; Split: 9-13,1:00:07; 54:02,"Team 1: 7 / 4, Team 2: 5 / 8; Team 1: 6 / 3, Team 2: 6 / 7",Team 1: Attack; Team 2: Defense,https://www.vlr.gg/341817/natus-vincere-vs-team-heretics-champions-tour-2024-emea-stage-1-knockout
Champions Tour 2024: EMEA Stage 1,Karmine Corp,FNATIC,2024-05-09 11:00:00,Bo3,FNC ban Sunset; KC ban Ascent; FNC pick Breeze; KC pick Bind; FNC ban Split; KC ban Icebox; Lotus remains,Breeze: 11-13; Bind: 9-13,1:16:00; 58:27,"Team 1: 9 / 2, Team 2: 3 / 10; Team 1: 8 / 1, Team 2: 4 / 9",Team 1: Attack; Team 2: Defense,https://www.vlr.gg/341818/karmine-corp-vs-fnatic-champions-tour-2024-emea-stage-1-ubsf
Champions Tour 2024: EMEA Stage 1,FUT Esports,Team Heretics,2024-05-09 13:30:00,Bo3,TH ban Ascent; FUT ban Breeze; TH pick Lotus; FUT pick Split; TH ban Icebox; FUT ban Bind; Sunset remains,Lotus: 10-13; Split: 13-15,1:05:40; 1:06:59,"Team 1: 6 / 4, Team 2: 6 / 7; Team 1: 5 / 7 / 1, Team 2: 7 / 5 / 3",Team 1: Attack; Team 2: Defense,https://www.vlr.gg/341819/fut-esports-vs-team-heretics-champions-tour-2024-emea-stage-1-ubsf
Champions Tour 2024: EMEA Stage 1,FNATIC,Team Heretics,2024-05-10 11:00:00,Bo3,TH ban Ascent; FNC ban Sunset; TH pick Lotus; FNC pick Breeze; TH ban Icebox; FNC ban Bind; Split remains,Lotus: 13-15; Breeze: 4-13,1:32:38; 38:50,"Team 1: 6 / 6 / 1, Team 2: 6 / 6 / 3; Team 1: 4 / 0, Team 2: 8 / 5",Team 1: Defense; Team 2: Defense,https://www.vlr.gg/341820/fnatic-vs-team-heretics-champions-tour-2024-emea-stage-1-ubf
Champions Tour 2024: EMEA Stage 1,Karmine Corp,FUT Esports,2024-05-10 13:30:00,Bo3,KC ban Ascent; FUT ban Breeze; KC pick Icebox; FUT pick Sunset; KC ban Split; FUT ban Bind; Lotus remains,Icebox: 3-13; Sunset: 10-13,52:06; 50:11,"Team 1: 1 / 2, Team 2: 3 / 10; Team 1: 4 / 6, Team 2: 8 / 5",Team 2: Attack; Team 1: Attack,https://www.vlr.gg/341822/karmine-corp-vs-fut-esports-champions-tour-2024-emea-stage-1-lr1
Champions Tour 2024: EMEA Stage 1,FNATIC,FUT Esports,2024-05-11 11:00:00,Bo5,FNC ban Sunset; FUT ban Lotus; FNC pick Icebox; FUT pick Bind; FNC pick Breeze; FUT pick Split; Ascent remains,Icebox: 11-13; Bind: 13-6; Breeze: 13-11; Split: 14-12,1:15:01; 39:56; 59:08; 59:32,"Team 1: 8 / 3, Team 2: 4 / 9; Team 1: 7 / 6, Team 2: 0 / 6; Team 1: 7 / 6, Team 2: 5 / 6; Team 1: 4 / 8 / 2, Team 2: 8 / 4 / 0",Team 2: Attack; Team 1: Defense; Team 2: Attack; Team 1: Attack,https://www.vlr.gg/341823/fnatic-vs-fut-esports-champions-tour-2024-emea-stage-1-lbf
Champions Tour 2024: EMEA Stage 1,Team Heretics,FNATIC,2024-05-12 11:00:00,Bo5,TH ban Ascent; TH ban Icebox; TH pick Sunset; FNC pick Bind; TH pick Lotus; FNC pick Split; Breeze remains,Sunset: 13-7; Bind: 15-13; Lotus: 8-13; Split: 5-13; Breeze: 8-13,1:04:00; 1:06:09; 1:17:58; 55:57; 47:39,"Team 1: 5 / 8, Team 2: 3 / 4; Team 1: 6 / 6 / 3, Team 2: 6 / 6 / 1; Team 1: 7 / 1, Team 2: 5 / 8; Team 1: 0 / 5, Team 2: 6 / 7; Team 1: 4 / 4, Team 2: 8 / 5",Team 2: Attack; Team 1: Defense; Team 2: Defense; Team 1: Defense,https://www.vlr.gg/341821/team-heretics-vs-fnatic-champions-tour-2024-emea-stage-1-gf
Champions Tour 2024: Pacific Stage 1,Global Esports,ZETA DIVISION,2024-04-06 04:00:00,Bo3,ZETA ban Breeze; GE ban Bind; ZETA pick Sunset; GE pick Icebox; ZETA ban Split; GE ban Lotus; Ascent remains,Sunset: 1-13; Icebox: 13-10; Ascent: 8-13,50:44; 49:39; 50:21,"Team 1: 1 / 0, Team 2: 11 / 2; Team 1: 5 / 8, Team 2: 6 / 4; Team 1: 6 / 2, Team 2: 6 / 7",Team 1: Attack; Team 2: Attack,https://www.vlr.gg/314301/global-esports-vs-zeta-division-champions-tour-2024-pacific-stage-1-w1
Champions Tour 2024: Pacific Stage 1,Team Secret,DRX,2024-04-06 07:00:00,Bo3,TS ban Bind; DRX ban Icebox; TS pick Sunset; DRX pick Lotus; TS ban Split; DRX ban Ascent; Breeze remains,Sunset: 8-13; Lotus: 8-13,55:38; 43:04,"Team 1: 5 / 3, Team 2: 4 / 9; Team 1: 5 / 3, Team 2: 7 / 6",Team 2: Attack; Team 1: Attack,https://www.vlr.gg/314302/team-secret-vs-drx-champions-tour-2024-pacific-stage-1-w1
Champions Tour 2024: Pacific Stage 1,BLEED,Talon Esports,2024-04-07 04:00:00,Bo3,TLN ban Breeze; BLD ban Ascent; TLN pick Lotus; BLD pick Bind; TLN ban Split; BLD ban Sunset; Icebox remains,Lotus: 13-9; Bind: 7-13; Icebox: 6-13,1:07:26; 46:40; 44:25,"Team 1: 7 / 6, Team 2: 5 / 4; Team 1: 2 / 5, Team 2: 6 / 7; Team 1: 4 / 2, Team 2: 3 / 10",Team 1: Attack; Team 2: Attack,https://www.vlr.gg/314303/bleed-vs-talon-esports-champions-tour-2024-pacific-stage-1-w1
Champions Tour 2024: Pacific Stage 1,T1,Paper Rex,2024-04-07 07:15:00,Bo3,T1 ban Icebox; PRX ban Breeze; T1 pick Lotus; PRX pick Bind; T1 ban Split; PRX ban Ascent; Sunset remains,Lotus: 10-13; Bind: 12-14,1:14:34; 53:12,"Team 1: 2 / 8, Team 2: 9 / 4; Team 1: 6 / 6 / 0, Team 2: 6 / 6 / 2",Team 2: Attack; Team 1: Attack,https://www.vlr.gg/314304/t1-vs-paper-rex-champions-tour-2024-pacific-stage-1-w1
Champions Tour 2024: Pacific Stage 1,Team Secret,Rex Regum Qeon,2024-04-08 04:00:00,Bo3,TS ban Bind; RRQ ban Sunset; TS pick Breeze; RRQ pick Split; TS ban Lotus; RRQ ban Ascent; Icebox remains,Breeze: 10-13; Split: 13-6; Icebox: 12-14,1:02:28; 43:42; 1:01:08,"Team 1: 7 / 3, Team 2: 4 / 9; Team 1: 6 / 7, Team 2: 6 / 0; Team 1: 5 / 7 / 0, Team 2: 7 / 5 / 2",Team 2: Attack; Team 1: Attack,https://www.vlr.gg/314305/team-secret-vs-rex-regum-qeon-champions-tour-2024-pacific-stage-1-w1
Champions Tour 2024: Pacific Stage 1,Global Esports,DRX,2024-04-08 07:20:00,Bo3,GE ban Bind; DRX ban Icebox; GE pick Ascent; DRX pick Lotus; GE ban Sunset; DRX ban Split; Breeze remains,Ascent: 8-13; Lotus: 6-13,54:18; 46:52,"Team 1: 5 / 3, Team 2: 4 / 9; Team 1: 3 / 3, Team 2: 9 / 4",Team 2: Attack; Team 1: Attack,https://www.vlr.gg/314306/global-esports-vs-drx-champions-tour-2024-pacific-stage-1-w1
Champions Tour 2024: Pacific Stage 1,Gen.G,Talon Esports,2024-04-09 04:00:00,Bo3,GEN ban Sunset; TLN ban Breeze; GEN pick Lotus; TLN pick Ascent; GEN ban Icebox; TLN ban Split; Bind remains,Lotus: 13-9; Ascent: 13-8,54:49; 45:05,"Team 1: 4 / 9, Team 2: 6 / 3; Team 1: 3 / 10, Team 2: 6 / 2",Team 2: Attack; Team 1: Defense,https://www.vlr.gg/314307/gen-g-vs-talon-esports-champions-tour-2024-pacific-stage-1-w1
Champions Tour 2024: Pacific Stage 1,T1,DetonatioN FocusMe,2024-04-09 06:10:00,Bo3,DFM ban Bind; T1 ban Icebox; DFM pick Ascent; T1 pick Lotus; DFM ban Breeze; T1 ban Split; Sunset remains,Ascent: 10-13; Lotus: 13-5; Sunset: 11-13,1:01:35; 43:30; 51:41,"Team 1: 3 / 7, Team 2: 8 / 5; Team 1: 4 / 9, Team 2: 2 / 3; Team 1: 6 / 5, Team 2: 6 / 7",Team 1: Defense; Team 2: Attack,https://www.vlr.gg/314308/t1-vs-detonation-focusme-champions-tour-2024-pacific-stage-1-w1
