Match ID,Team X,Team Y,Team A,Team B,Map Name,Team X Score,Team Y Score,Team X Attack Rounds,Team X Defense Rounds,Team X Overtime Rounds,Team Y Attack Rounds,Team Y Defense Rounds,Team Y Overtime Rounds,Map Index,Side Picker,Side Picked,Overtime,Map Winner,Score Difference,Total Rounds Played,Map Picker,Team X Halftime Score,Team Y Halftime Score,Halftime Lead
280,KRÜ Esports,LEVIATÁN,KRÜ Esports,LEVIATÁN,Split,13,5,9,4,0,2,3,0,1,LEVIATÁN,Defense,0,KRÜ Esports,8,18,KRÜ Esports,9,3,6
280,LEVIATÁN,KRÜ Esports,KRÜ Esports,LEVIATÁN,Pearl,13,8,5,8,0,1,7,0,2,KRÜ Esports,Defense,0,LEVIATÁN,5,21,LEVIATÁN,5,7,-2
280,KRÜ Esports,LEVIATÁN,KRÜ Esports,LEVIATÁN,Ascent,13,6,7,6,0,1,5,0,3,LEVIATÁN,Defense,0,KRÜ Esports,7,19,KRÜ Esports,7,5,2
280,LEVIATÁN,KRÜ Esports,KRÜ Esports,LEVIATÁN,Lotus,10,13,6,4,0,7,6,0,4,KRÜ Esports,Defense,0,KRÜ Esports,-3,23,LEVIATÁN,6,6,0
281,DetonatioN FocusMe,TALON,DetonatioN FocusMe,TALON,Fracture,7,13,2,5,0,7,6,0,1,TALON,Attack,0,TALON,-6,20,DetonatioN FocusMe,5,7,-2
281,TALON,DetonatioN FocusMe,DetonatioN FocusMe,TALON,Ascent,13,8,7,6,0,3,5,0,2,DetonatioN FocusMe,Defense,0,TALON,5,21,TALON,7,5,2
282,Global Esports,Rex Regum Qeon,Global Esports,Rex Regum Qeon,Split,10,13,5,5,0,7,6,0,1,Rex Regum Qeon,Attack,0,Rex Regum Qeon,-3,23,Global Esports,5,7,-2
282,Rex Regum Qeon,Global Esports,Global Esports,Rex Regum Qeon,Ascent,13,10,6,7,0,4,6,0,2,Global Esports,Defense,0,Rex Regum Qeon,3,23,Rex Regum Qeon,6,6,0
283,TALON,Gen.G,TALON,Gen.G,Pearl,13,11,3,10,0,2,9,0,1,Gen.G,Defense,0,TALON,2,24,TALON,3,9,-6
283,Gen.G,TALON,TALON,Gen.G,Split,13,10,6,7,0,5,5,0,2,TALON,Attack,0,Gen.G,3,23,Gen.G,7,5,2
283,Gen.G,TALON,TALON,Gen.G,Haven,15,13,8,4,3,8,4,1,3,TALON,Attack,1,Gen.G,2,28,,4,8,-4
284,Rex Regum Qeon,ZETA DIVISION,Rex Regum Qeon,ZETA DIVISION,Haven,13,2,3,10,0,2,0,0,1,ZETA DIVISION,Attack,0,Rex Regum Qeon,11,15,Rex Regum Qeon,10,2,8
284,ZETA DIVISION,Rex Regum Qeon,Rex Regum Qeon,ZETA DIVISION,Split,13,8,6,7,0,5,3,0,2,Rex Regum Qeon,Attack,0,ZETA DIVISION,5,21,ZETA DIVISION,7,5,2
284,ZETA DIVISION,Rex Regum Qeon,Rex Regum Qeon,ZETA DIVISION,Ascent,21,19,4,8,9,4,8,7,3,Rex Regum Qeon,Attack,1,ZETA DIVISION,2,40,,8,4,4
285,Team Secret,Gen.G,Team Secret,Gen.G,Haven,13,6,4,9,0,3,3,0,1,Gen.G,Attack,0,Team Secret,7,19,Team Secret,9,3,6
285,Gen.G,Team Secret,Team Secret,Gen.G,Ascent,8,13,4,4,0,5,8,0,2,Team Secret,Defense,0,Team Secret,-5,21,Gen.G,4,8,-4
286,Team Secret,ZETA DIVISION,Team Secret,ZETA DIVISION,Lotus,9,13,6,3,0,9,4,0,1,ZETA DIVISION,Attack,0,ZETA DIVISION,-4,22,Team Secret,3,9,-6
286,ZETA DIVISION,Team Secret,Team Secret,ZETA DIVISION,Fracture,13,7,7,6,0,6,1,0,2,Team Secret,Attack,0,ZETA DIVISION,6,20,ZETA DIVISION,6,6,0
287,Rex Regum Qeon,Gen.G,Rex Regum Qeon,Gen.G,Haven,6,13,4,2,0,5,8,0,1,Gen.G,Defense,0,Gen.G,-7,19,Rex Regum Qeon,4,8,-4
287,Gen.G,Rex Regum Qeon,Rex Regum Qeon,Gen.G,Lotus,2,13,0,2,0,10,3,0,2,Rex Regum Qeon,Attack,0,Rex Regum Qeon,-11,15,Gen.G,2,10,-8
287,Gen.G,Rex Regum Qeon,Rex Regum Qeon,Gen.G,Ascent,13,7,9,4,0,4,3,0,3,Rex Regum Qeon,Defense,0,Gen.G,6,20,,9,3,6
288,Team Secret,Gen.G,Team Secret,Gen.G,Haven,10,13,3,7,0,4,9,0,1,Gen.G,Defense,0,Gen.G,-3,23,Team Secret,3,9,-6
288,Gen.G,Team Secret,Team Secret,Gen.G,Pearl,11,13,4,7,0,5,8,0,2,Team Secret,Attack,0,Team Secret,-2,24,Gen.G,7,5,2
288,Team Secret,Gen.G,Team Secret,Gen.G,Ascent,13,2,10,3,0,0,2,0,3,Gen.G,Defense,0,Team Secret,11,15,Team Secret,10,2,8
288,Gen.G,Team Secret,Team Secret,Gen.G,Lotus,6,13,4,2,0,10,3,0,4,Team Secret,Attack,0,Team Secret,-7,19,Gen.G,2,10,-8
289,ZETA DIVISION,Team Secret,ZETA DIVISION,Team Secret,Fracture,14,12,5,7,2,5,7,0,1,Team Secret,Attack,1,ZETA DIVISION,2,26,ZETA DIVISION,7,5,2
289,Team Secret,ZETA DIVISION,ZETA DIVISION,Team Secret,Ascent,13,9,6,7,0,3,6,0,2,ZETA DIVISION,Defense,0,Team Secret,4,22,Team Secret,6,6,0
289,ZETA DIVISION,Team Secret,ZETA DIVISION,Team Secret,Split,13,7,10,3,0,5,2,0,3,Team Secret,Defense,0,ZETA DIVISION,6,20,ZETA DIVISION,10,2,8
289,Team Secret,ZETA DIVISION,ZETA DIVISION,Team Secret,Lotus,6,13,1,5,0,7,6,0,4,ZETA DIVISION,Attack,0,ZETA DIVISION,-7,19,Team Secret,5,7,-2
290,KOI,Team Heretics,KOI,Team Heretics,Fracture,13,8,8,5,0,7,1,0,1,Team Heretics,Attack,0,KOI,5,21,KOI,5,7,-2
290,Team Heretics,KOI,KOI,Team Heretics,Pearl,13,10,4,9,0,2,8,0,2,KOI,Defense,0,Team Heretics,3,23,Team Heretics,4,8,-4
290,Team Heretics,KOI,KOI,Team Heretics,Haven,6,13,4,2,0,5,8,0,3,KOI,Defense,0,KOI,-7,19,,4,8,-4
291,BBL Esports,Karmine Corp,BBL Esports,Karmine Corp,Haven,14,12,4,8,2,4,8,0,1,Karmine Corp,Defense,1,BBL Esports,2,26,BBL Esports,4,8,-4
291,Karmine Corp,BBL Esports,BBL Esports,Karmine Corp,Lotus,13,9,6,7,0,5,4,0,2,BBL Esports,Attack,0,Karmine Corp,4,22,Karmine Corp,7,5,2
291,Karmine Corp,BBL Esports,BBL Esports,Karmine Corp,Bind,14,12,7,5,2,7,5,0,3,BBL Esports,Defense,1,Karmine Corp,2,26,,7,5,2
292,KOI,Natus Vincere,KOI,Natus Vincere,Split,13,6,6,7,0,0,6,0,1,Natus Vincere,Defense,0,KOI,7,19,KOI,6,6,0
292,Natus Vincere,KOI,KOI,Natus Vincere,Lotus,3,13,3,0,0,4,9,0,2,KOI,Defense,0,KOI,-10,16,Natus Vincere,3,9,-6
293,Karmine Corp,GIANTX,Karmine Corp,GIANTX,Pearl,11,13,3,8,0,4,9,0,1,GIANTX,Defense,0,GIANTX,-2,24,Karmine Corp,3,9,-6
293,GIANTX,Karmine Corp,Karmine Corp,GIANTX,Split,13,5,10,3,0,3,2,0,2,Karmine Corp,Defense,0,GIANTX,8,18,GIANTX,10,2,8
294,KOI,GIANTX,KOI,GIANTX,Haven,12,14,5,7,0,5,7,2,1,GIANTX,Defense,1,GIANTX,-2,26,KOI,5,7,-2
294,GIANTX,KOI,KOI,GIANTX,Pearl,13,5,7,6,0,0,5,0,2,KOI,Defense,0,GIANTX,8,18,GIANTX,7,5,2
295,Karmine Corp,Natus Vincere,Karmine Corp,Natus Vincere,Lotus,6,13,5,1,0,6,7,0,1,Natus Vincere,Defense,0,Natus Vincere,-7,19,Karmine Corp,5,7,-2
295,Natus Vincere,Karmine Corp,Karmine Corp,Natus Vincere,Ascent,7,13,5,2,0,6,7,0,2,Karmine Corp,Defense,0,Karmine Corp,-6,20,Natus Vincere,5,7,-2
295,Natus Vincere,Karmine Corp,Karmine Corp,Natus Vincere,Pearl,13,7,8,5,0,3,4,0,3,Karmine Corp,Defense,0,Natus Vincere,6,20,,8,4,4
296,KOI,Natus Vincere,KOI,Natus Vincere,Split,12,14,5,7,0,5,7,2,1,Natus Vincere,Attack,1,Natus Vincere,-2,26,KOI,7,5,2
296,Natus Vincere,KOI,KOI,Natus Vincere,Pearl,13,10,10,3,0,8,2,0,2,KOI,Defense,0,Natus Vincere,3,23,Natus Vincere,10,2,8
296,KOI,Natus Vincere,KOI,Natus Vincere,Fracture,9,13,7,2,0,8,5,0,3,Natus Vincere,Defense,0,Natus Vincere,-4,22,KOI,7,5,2
297,GIANTX,Natus Vincere,GIANTX,Natus Vincere,Bind,13,11,6,7,0,5,6,0,1,Natus Vincere,Defense,0,GIANTX,2,24,GIANTX,6,6,0
297,Natus Vincere,GIANTX,GIANTX,Natus Vincere,Lotus,7,13,5,2,0,6,7,0,2,GIANTX,Defense,0,GIANTX,-6,20,Natus Vincere,5,7,-2
297,GIANTX,Natus Vincere,GIANTX,Natus Vincere,Haven,13,9,7,6,0,4,5,0,3,Natus Vincere,Defense,0,GIANTX,4,22,GIANTX,7,5,2
298,Natus Vincere,Team Liquid,Natus Vincere,Team Liquid,Fracture,13,11,7,6,0,6,5,0,1,Team Liquid,Attack,0,Natus Vincere,2,24,Natus Vincere,6,6,0
298,Team Liquid,Natus Vincere,Natus Vincere,Team Liquid,Bind,15,17,7,5,3,7,5,5,2,Natus Vincere,Defense,1,Natus Vincere,-2,32,Team Liquid,7,5,2
299,LOUD,DRX,LOUD,DRX,Lotus,15,13,7,5,3,7,5,1,1,DRX,Attack,1,LOUD,2,28,LOUD,5,7,-2
299,DRX,LOUD,LOUD,DRX,Split,13,6,5,8,0,4,2,0,2,LOUD,Attack,0,DRX,7,19,DRX,8,4,4
299,DRX,LOUD,LOUD,DRX,Ascent,13,8,5,8,0,4,4,0,3,LOUD,Attack,0,DRX,5,21,,8,4,4
300,T1,FUT Esports,T1,FUT Esports,Pearl,4,13,3,1,0,4,9,0,1,FUT Esports,Defense,0,FUT Esports,-9,17,T1,3,9,-6
300,FUT Esports,T1,T1,FUT Esports,Haven,13,7,6,7,0,5,2,0,2,T1,Attack,0,FUT Esports,6,20,FUT Esports,7,5,2
301,Evil Geniuses,FunPlus Phoenix,Evil Geniuses,FunPlus Phoenix,Ascent,13,8,7,6,0,6,2,0,1,FunPlus Phoenix,Attack,0,Evil Geniuses,5,21,Evil Geniuses,6,6,0
301,FunPlus Phoenix,Evil Geniuses,Evil Geniuses,FunPlus Phoenix,Pearl,8,13,3,5,0,4,9,0,2,Evil Geniuses,Defense,0,Evil Geniuses,-5,21,FunPlus Phoenix,3,9,-6
302,Natus Vincere,DRX,Natus Vincere,DRX,Bind,13,15,4,8,1,4,8,3,1,DRX,Attack,1,DRX,-2,28,Natus Vincere,8,4,4
302,DRX,Natus Vincere,Natus Vincere,DRX,Split,9,13,6,3,0,7,6,0,2,Natus Vincere,Defense,0,Natus Vincere,-4,22,DRX,6,6,0
302,DRX,Natus Vincere,Natus Vincere,DRX,Lotus,14,12,6,6,2,6,6,0,3,Natus Vincere,Defense,1,DRX,2,26,,6,6,0
303,Bilibili Gaming,NRG Esports,Bilibili Gaming,NRG Esports,Lotus,14,12,7,5,2,7,5,0,1,NRG Esports,Attack,1,Bilibili Gaming,2,26,Bilibili Gaming,5,7,-2
303,NRG Esports,Bilibili Gaming,Bilibili Gaming,NRG Esports,Split,8,13,4,4,0,5,8,0,2,Bilibili Gaming,Defense,0,Bilibili Gaming,-5,21,NRG Esports,4,8,-4
304,ZETA DIVISION,FNATIC,ZETA DIVISION,FNATIC,Fracture,5,13,1,4,0,8,5,0,1,FNATIC,Attack,0,FNATIC,-8,18,ZETA DIVISION,4,8,-4
304,FNATIC,ZETA DIVISION,ZETA DIVISION,FNATIC,Haven,13,6,7,6,0,1,5,0,2,ZETA DIVISION,Defense,0,FNATIC,7,19,FNATIC,7,5,2
305,Evil Geniuses,FUT Esports,Evil Geniuses,FUT Esports,Pearl,15,13,3,9,3,3,9,1,1,FUT Esports,Attack,1,Evil Geniuses,2,28,Evil Geniuses,9,3,6
305,FUT Esports,Evil Geniuses,Evil Geniuses,FUT Esports,Bind,9,13,6,3,0,7,6,0,2,Evil Geniuses,Defense,0,Evil Geniuses,-4,22,FUT Esports,6,6,0
306,KRÜ Esports,Paper Rex,KRÜ Esports,Paper Rex,Split,7,13,3,4,0,8,5,0,1,Paper Rex,Attack,0,Paper Rex,-6,20,KRÜ Esports,4,8,-4
306,Paper Rex,KRÜ Esports,KRÜ Esports,Paper Rex,Pearl,13,8,8,5,0,4,4,0,2,KRÜ Esports,Defense,0,Paper Rex,5,21,Paper Rex,8,4,4
307,GIANTX,EDward Gaming,GIANTX,EDward Gaming,Split,15,13,9,3,3,9,3,1,1,EDward Gaming,Defense,1,GIANTX,2,28,GIANTX,9,3,6
307,EDward Gaming,GIANTX,GIANTX,EDward Gaming,Bind,13,11,6,7,0,5,6,0,2,GIANTX,Defense,0,EDward Gaming,2,24,EDward Gaming,6,6,0
307,EDward Gaming,GIANTX,GIANTX,EDward Gaming,Ascent,13,8,7,6,0,3,5,0,3,GIANTX,Defense,0,EDward Gaming,5,21,,7,5,2
308,Bilibili Gaming,FNATIC,Bilibili Gaming,FNATIC,Haven,2,13,0,2,0,10,3,0,1,FNATIC,Attack,0,FNATIC,-11,15,Bilibili Gaming,2,10,-8
308,FNATIC,Bilibili Gaming,Bilibili Gaming,FNATIC,Lotus,13,8,9,4,0,5,3,0,2,Bilibili Gaming,Defense,0,FNATIC,5,21,FNATIC,9,3,6
309,LOUD,Team Liquid,LOUD,Team Liquid,Haven,13,2,3,10,0,2,0,0,1,Team Liquid,Attack,0,LOUD,11,15,LOUD,10,2,8
309,Team Liquid,LOUD,LOUD,Team Liquid,Split,8,13,2,6,0,6,7,0,2,LOUD,Attack,0,LOUD,-5,21,Team Liquid,6,6,0
310,FunPlus Phoenix,T1,FunPlus Phoenix,T1,Lotus,10,13,7,3,0,8,5,0,1,T1,Defense,0,T1,-3,23,FunPlus Phoenix,7,5,2
310,T1,FunPlus Phoenix,FunPlus Phoenix,T1,Bind,13,7,9,4,0,4,3,0,2,FunPlus Phoenix,Defense,0,T1,6,20,T1,9,3,6
311,EDward Gaming,Paper Rex,EDward Gaming,Paper Rex,Fracture,7,13,3,4,0,8,5,0,1,Paper Rex,Attack,0,Paper Rex,-6,20,EDward Gaming,4,8,-4
311,Paper Rex,EDward Gaming,EDward Gaming,Paper Rex,Pearl,16,14,7,5,4,7,5,2,2,EDward Gaming,Attack,1,Paper Rex,2,30,Paper Rex,5,7,-2
312,KRÜ Esports,GIANTX,KRÜ Esports,GIANTX,Lotus,10,13,7,3,0,8,5,0,1,GIANTX,Defense,0,GIANTX,-3,23,KRÜ Esports,7,5,2
312,GIANTX,KRÜ Esports,KRÜ Esports,GIANTX,Pearl,14,12,5,7,2,5,7,0,2,KRÜ Esports,Attack,1,GIANTX,2,26,GIANTX,7,5,2
313,ZETA DIVISION,NRG Esports,ZETA DIVISION,NRG Esports,Bind,13,15,5,7,1,5,7,3,1,NRG Esports,Attack,1,NRG Esports,-2,28,ZETA DIVISION,7,5,2
313,NRG Esports,ZETA DIVISION,ZETA DIVISION,NRG Esports,Haven,13,1,11,2,0,0,1,0,2,ZETA DIVISION,Defense,0,NRG Esports,12,14,NRG Esports,11,1,10
314,Natus Vincere,LOUD,Natus Vincere,LOUD,Pearl,13,11,5,8,0,4,7,0,1,LOUD,Attack,0,Natus Vincere,2,24,Natus Vincere,8,4,4
314,LOUD,Natus Vincere,Natus Vincere,LOUD,Ascent,13,11,6,7,0,5,6,0,2,Natus Vincere,Defense,0,LOUD,2,24,LOUD,6,6,0
314,LOUD,Natus Vincere,Natus Vincere,LOUD,Bind,13,11,7,6,0,6,5,0,3,Natus Vincere,Defense,0,LOUD,2,24,,7,5,2
315,T1,FUT Esports,T1,FUT Esports,Bind,10,13,2,8,0,3,10,0,1,FUT Esports,Defense,0,FUT Esports,-3,23,T1,2,10,-8
315,FUT Esports,T1,T1,FUT Esports,Pearl,14,12,7,5,2,7,5,0,2,T1,Defense,1,FUT Esports,2,26,FUT Esports,7,5,2
316,GIANTX,EDward Gaming,GIANTX,EDward Gaming,Split,6,13,3,3,0,9,4,0,1,EDward Gaming,Attack,0,EDward Gaming,-7,19,GIANTX,3,9,-6
316,EDward Gaming,GIANTX,GIANTX,EDward Gaming,Fracture,13,7,5,8,0,4,3,0,2,GIANTX,Attack,0,EDward Gaming,6,20,EDward Gaming,8,4,4
317,NRG Esports,Bilibili Gaming,NRG Esports,Bilibili Gaming,Bind,10,13,7,3,0,8,5,0,1,Bilibili Gaming,Defense,0,Bilibili Gaming,-3,23,NRG Esports,7,5,2
317,Bilibili Gaming,NRG Esports,NRG Esports,Bilibili Gaming,Ascent,13,5,8,5,0,1,4,0,2,NRG Esports,Defense,0,Bilibili Gaming,8,18,Bilibili Gaming,8,4,4
318,LOUD,FNATIC,LOUD,FNATIC,Ascent,13,11,6,7,0,5,6,0,1,FNATIC,Defense,0,LOUD,2,24,LOUD,6,6,0
318,FNATIC,LOUD,LOUD,FNATIC,Lotus,6,13,2,4,0,8,5,0,2,LOUD,Attack,0,LOUD,-7,19,FNATIC,4,8,-4
319,FUT Esports,Paper Rex,FUT Esports,Paper Rex,Ascent,10,13,2,8,0,4,9,0,1,Paper Rex,Attack,0,Paper Rex,-3,23,FUT Esports,8,4,4
319,Paper Rex,FUT Esports,FUT Esports,Paper Rex,Pearl,13,4,11,2,0,3,1,0,2,FUT Esports,Defense,0,Paper Rex,9,17,Paper Rex,11,1,10
320,Bilibili Gaming,DRX,Bilibili Gaming,DRX,Lotus,10,13,0,10,0,2,11,0,1,DRX,Attack,0,DRX,-3,23,Bilibili Gaming,10,2,8
320,DRX,Bilibili Gaming,Bilibili Gaming,DRX,Haven,13,9,7,6,0,4,5,0,2,Bilibili Gaming,Defense,0,DRX,4,22,DRX,7,5,2
321,EDward Gaming,Evil Geniuses,EDward Gaming,Evil Geniuses,Split,14,12,8,4,2,8,4,0,1,Evil Geniuses,Defense,1,EDward Gaming,2,26,EDward Gaming,8,4,4
321,Evil Geniuses,EDward Gaming,EDward Gaming,Evil Geniuses,Ascent,13,5,5,8,0,4,1,0,2,EDward Gaming,Attack,0,Evil Geniuses,8,18,Evil Geniuses,8,4,4
321,Evil Geniuses,EDward Gaming,EDward Gaming,Evil Geniuses,Pearl,13,5,5,8,0,4,1,0,3,EDward Gaming,Attack,0,Evil Geniuses,8,18,,8,4,4
322,FNATIC,FUT Esports,FNATIC,FUT Esports,Split,13,5,10,3,0,3,2,0,1,FUT Esports,Defense,0,FNATIC,8,18,FNATIC,10,2,8
322,FUT Esports,FNATIC,FNATIC,FUT Esports,Haven,9,13,2,7,0,5,8,0,2,FNATIC,Attack,0,FNATIC,-4,22,FUT Esports,7,5,2
323,Bilibili Gaming,EDward Gaming,Bilibili Gaming,EDward Gaming,Bind,4,13,2,2,0,10,3,0,1,EDward Gaming,Attack,0,EDward Gaming,-9,17,Bilibili Gaming,2,10,-8
323,EDward Gaming,Bilibili Gaming,Bilibili Gaming,EDward Gaming,Split,13,15,4,8,1,4,8,3,2,Bilibili Gaming,Defense,1,Bilibili Gaming,-2,28,EDward Gaming,4,8,-4
323,EDward Gaming,Bilibili Gaming,Bilibili Gaming,EDward Gaming,Haven,13,10,7,6,0,6,4,0,3,Bilibili Gaming,Attack,0,EDward Gaming,3,23,,6,6,0
324,LOUD,Paper Rex,LOUD,Paper Rex,Lotus,13,15,5,7,1,5,7,3,1,Paper Rex,Attack,1,Paper Rex,-2,28,LOUD,7,5,2
324,Paper Rex,LOUD,LOUD,Paper Rex,Split,2,13,0,2,0,10,3,0,2,LOUD,Attack,0,LOUD,-11,15,Paper Rex,2,10,-8
324,Paper Rex,LOUD,LOUD,Paper Rex,Pearl,13,10,7,6,0,5,5,0,3,LOUD,Defense,0,Paper Rex,3,23,,7,5,2
325,Evil Geniuses,DRX,Evil Geniuses,DRX,Fracture,13,9,5,8,0,4,5,0,1,DRX,Attack,0,Evil Geniuses,4,22,Evil Geniuses,8,4,4
325,DRX,Evil Geniuses,Evil Geniuses,DRX,Lotus,4,13,2,2,0,10,3,0,2,Evil Geniuses,Attack,0,Evil Geniuses,-9,17,DRX,2,10,-8
326,EDward Gaming,LOUD,EDward Gaming,LOUD,Bind,13,11,6,7,0,5,6,0,1,LOUD,Defense,0,EDward Gaming,2,24,EDward Gaming,6,6,0
326,LOUD,EDward Gaming,EDward Gaming,LOUD,Ascent,13,5,5,8,0,4,1,0,2,EDward Gaming,Attack,0,LOUD,8,18,LOUD,8,4,4
326,LOUD,EDward Gaming,EDward Gaming,LOUD,Haven,13,11,7,6,0,6,5,0,3,EDward Gaming,Attack,0,LOUD,2,24,,6,6,0
327,FNATIC,DRX,FNATIC,DRX,Bind,1,13,1,0,0,2,11,0,1,DRX,Defense,0,DRX,-12,14,FNATIC,1,11,-10
327,DRX,FNATIC,FNATIC,DRX,Haven,9,13,3,6,0,6,7,0,2,FNATIC,Attack,0,FNATIC,-4,22,DRX,6,6,0
327,DRX,FNATIC,FNATIC,DRX,Split,6,13,1,5,0,7,6,0,3,FNATIC,Attack,0,FNATIC,-7,19,,5,7,-2
328,Evil Geniuses,Paper Rex,Evil Geniuses,Paper Rex,Ascent,13,10,8,5,0,7,3,0,1,Paper Rex,Attack,0,Evil Geniuses,3,23,Evil Geniuses,5,7,-2
328,Paper Rex,Evil Geniuses,Evil Geniuses,Paper Rex,Bind,13,9,5,8,0,2,7,0,2,Evil Geniuses,Defense,0,Paper Rex,4,22,Paper Rex,5,7,-2
328,Paper Rex,Evil Geniuses,Evil Geniuses,Paper Rex,Pearl,15,13,6,6,3,6,6,1,3,Evil Geniuses,Defense,1,Paper Rex,2,28,,6,6,0
329,FNATIC,LOUD,FNATIC,LOUD,Split,4,13,0,4,0,8,5,0,1,LOUD,Attack,0,LOUD,-9,17,FNATIC,4,8,-4
329,LOUD,FNATIC,FNATIC,LOUD,Ascent,9,13,7,2,0,8,5,0,2,FNATIC,Defense,0,FNATIC,-4,22,LOUD,7,5,2
329,LOUD,FNATIC,FNATIC,LOUD,Haven,13,7,5,8,0,4,3,0,3,FNATIC,Attack,0,LOUD,6,20,,8,4,4
330,Evil Geniuses,LOUD,Evil Geniuses,LOUD,Ascent,14,12,7,5,2,7,5,0,1,LOUD,Defense,1,Evil Geniuses,2,26,Evil Geniuses,7,5,2
330,LOUD,Evil Geniuses,Evil Geniuses,LOUD,Lotus,4,13,2,2,0,10,3,0,2,Evil Geniuses,Attack,0,Evil Geniuses,-9,17,LOUD,2,10,-8
330,Evil Geniuses,LOUD,Evil Geniuses,LOUD,Pearl,8,13,5,3,0,9,4,0,3,LOUD,Attack,0,LOUD,-5,21,Evil Geniuses,3,9,-6
330,LOUD,Evil Geniuses,Evil Geniuses,LOUD,Split,13,7,9,4,0,4,3,0,4,Evil Geniuses,Defense,0,LOUD,6,20,LOUD,9,3,6
330,Evil Geniuses,LOUD,Evil Geniuses,LOUD,Bind,13,8,7,6,0,3,5,0,5,LOUD,Defense,0,Evil Geniuses,5,21,,7,5,2
331,Paper Rex,Evil Geniuses,Paper Rex,Evil Geniuses,Split,10,13,8,2,0,9,4,0,1,Evil Geniuses,Defense,0,Evil Geniuses,-3,23,Paper Rex,8,4,4
331,Evil Geniuses,Paper Rex,Paper Rex,Evil Geniuses,Ascent,11,13,6,5,0,7,6,0,2,Paper Rex,Attack,0,Paper Rex,-2,24,Evil Geniuses,5,7,-2
331,Paper Rex,Evil Geniuses,Paper Rex,Evil Geniuses,Bind,5,13,3,2,0,4,9,0,3,Evil Geniuses,Defense,0,Evil Geniuses,-8,18,Paper Rex,3,9,-6
331,Evil Geniuses,Paper Rex,Paper Rex,Evil Geniuses,Lotus,13,10,8,5,0,7,3,0,4,Paper Rex,Attack,0,Evil Geniuses,3,23,Evil Geniuses,5,7,-2
332,FURIA,NRG Esports,FURIA,NRG Esports,Breeze,10,13,4,6,0,5,8,0,1,NRG Esports,Defense,0,NRG Esports,-3,23,FURIA,4,8,-4
332,NRG Esports,FURIA,FURIA,NRG Esports,Ascent,13,8,6,7,0,2,6,0,2,FURIA,Defense,0,NRG Esports,5,21,NRG Esports,6,6,0
333,Cloud9,MIBR,Cloud9,MIBR,Bind,13,11,8,5,0,7,4,0,1,MIBR,Attack,0,Cloud9,2,24,Cloud9,5,7,-2
333,MIBR,Cloud9,Cloud9,MIBR,Split,13,8,6,7,0,2,6,0,2,Cloud9,Defense,0,MIBR,5,21,MIBR,6,6,0
333,MIBR,Cloud9,Cloud9,MIBR,Lotus,10,13,3,7,0,5,8,0,3,Cloud9,Attack,0,Cloud9,-3,23,,7,5,2
334,Sentinels,LOUD,Sentinels,LOUD,Split,11,13,3,8,0,4,9,0,1,LOUD,Attack,0,LOUD,-2,24,Sentinels,8,4,4
334,LOUD,Sentinels,Sentinels,LOUD,Ascent,13,9,5,8,0,2,7,0,2,Sentinels,Defense,0,LOUD,4,22,LOUD,5,7,-2
335,100 Thieves,LEVIATÁN,100 Thieves,LEVIATÁN,Bind,9,13,4,5,0,7,6,0,1,LEVIATÁN,Attack,0,LEVIATÁN,-4,22,100 Thieves,5,7,-2
335,LEVIATÁN,100 Thieves,100 Thieves,LEVIATÁN,Split,3,13,3,0,0,4,9,0,2,100 Thieves,Defense,0,100 Thieves,-10,16,LEVIATÁN,3,9,-6
335,LEVIATÁN,100 Thieves,100 Thieves,LEVIATÁN,Icebox,13,11,6,7,0,5,6,0,3,100 Thieves,Attack,0,LEVIATÁN,2,24,,7,5,2
336,G2 Esports,KRÜ Esports,G2 Esports,KRÜ Esports,Icebox,9,13,6,3,0,7,6,0,1,KRÜ Esports,Defense,0,KRÜ Esports,-4,22,G2 Esports,6,6,0
336,KRÜ Esports,G2 Esports,G2 Esports,KRÜ Esports,Sunset,9,13,6,3,0,7,6,0,2,G2 Esports,Defense,0,G2 Esports,-4,22,KRÜ Esports,6,6,0
336,KRÜ Esports,G2 Esports,G2 Esports,KRÜ Esports,Ascent,11,13,7,4,0,8,5,0,3,G2 Esports,Defense,0,G2 Esports,-2,24,,7,5,2
337,MIBR,FURIA,MIBR,FURIA,Split,13,9,8,5,0,7,2,0,1,FURIA,Attack,0,MIBR,4,22,MIBR,5,7,-2
337,FURIA,MIBR,MIBR,FURIA,Breeze,11,13,3,8,0,4,9,0,2,MIBR,Attack,0,MIBR,-2,24,FURIA,8,4,4
338,100 Thieves,Sentinels,100 Thieves,Sentinels,Lotus,5,13,2,3,0,9,4,0,1,Sentinels,Attack,0,Sentinels,-8,18,100 Thieves,3,9,-6
338,Sentinels,100 Thieves,100 Thieves,Sentinels,Bind,6,13,2,4,0,8,5,0,2,100 Thieves,Attack,0,100 Thieves,-7,19,Sentinels,4,8,-4
338,Sentinels,100 Thieves,100 Thieves,Sentinels,Split,13,8,7,6,0,3,5,0,3,100 Thieves,Defense,0,Sentinels,5,21,,7,5,2
339,Cloud9,NRG Esports,Cloud9,NRG Esports,Sunset,7,13,4,3,0,5,8,0,1,NRG Esports,Defense,0,NRG Esports,-6,20,Cloud9,4,8,-4
339,NRG Esports,Cloud9,Cloud9,NRG Esports,Ascent,14,12,5,7,2,5,7,0,2,Cloud9,Defense,1,NRG Esports,2,26,NRG Esports,5,7,-2
