Match ID,Team 1,Team 2,Team A,Team B,Map Name,Team 1 Score,Team 2 Score,Team 1 Attack Rounds,Team 1 Defense Rounds,Team 1 Overtime Rounds,Team 2 Attack Rounds,Team 2 Defense Rounds,Team 2 Overtime Rounds,Map Index,Side Picker,Side Picked,Overtime,Map Winner,Score Difference,Total Rounds Played,Map Picker
445,BBL Esports,Natus Vincere,Natus Vincere,BBL Esports,Ascent,8,13,3,5,0,7,6,0,1,BBL Esports,Defense,0,Natus Vincere,-5,21,Natus Vincere
445,BBL Esports,Natus Vincere,Natus Vincere,BBL Esports,Sunset,13,8,5,8,0,4,4,0,2,Natus Vincere,Attack,0,BBL Esports,5,21,BBL Esports
445,BBL Esports,Natus Vincere,Natus Vincere,BBL Esports,Split,13,9,6,7,0,3,6,0,3,Natus Vincere,Defense,0,BBL Esports,4,22,
446,Team Vitality,GIANTX,GIANTX,Team Vitality,Lotus,14,16,7,5,2,7,5,4,1,Team Vitality,Attack,1,GIANTX,-2,30,GIANTX
446,Team Vitality,GIANTX,GIANTX,Team Vitality,Breeze,13,7,9,4,0,4,3,0,2,GIANTX,Defense,0,Team Vitality,6,20,Team Vitality
446,Team Vitality,GIANTX,GIANTX,Team Vitality,Sunset,13,6,7,6,0,1,5,0,3,GIANTX,Defense,0,Team Vitality,7,19,
447,Karmine Corp,KOI,KOI,Karmine Corp,Sunset,13,7,8,5,0,3,4,0,1,Karmine Corp,Attack,0,Karmine Corp,6,20,KOI
447,Karmine Corp,KOI,KOI,Karmine Corp,Icebox,7,13,4,3,0,9,4,0,2,KOI,Attack,0,KOI,-6,20,Karmine Corp
447,Karmine Corp,KOI,KOI,Karmine Corp,Bind,15,13,4,8,3,4,8,1,3,KOI,Attack,1,Karmine Corp,2,28,
448,BBL Esports,GIANTX,GIANTX,BBL Esports,Bind,6,13,1,5,0,7,6,0,1,BBL Esports,Defense,0,GIANTX,-7,19,GIANTX
448,BBL Esports,GIANTX,GIANTX,BBL Esports,Sunset,11,13,5,6,0,6,7,0,2,GIANTX,Attack,0,GIANTX,-2,24,BBL Esports
449,Karmine Corp,Team Heretics,Karmine Corp,Team Heretics,Icebox,12,14,6,6,0,6,6,2,1,Team Heretics,Attack,1,Team Heretics,-2,26,Karmine Corp
449,Karmine Corp,Team Heretics,Karmine Corp,Team Heretics,Lotus,13,5,10,3,0,3,2,0,2,Karmine Corp,Attack,0,Karmine Corp,8,18,Team Heretics
449,Karmine Corp,Team Heretics,Karmine Corp,Team Heretics,Bind,9,13,8,1,0,9,4,0,3,Karmine Corp,Attack,0,Team Heretics,-4,22,
450,Team Vitality,KOI,KOI,Team Vitality,Split,5,13,5,0,0,6,7,0,1,Team Vitality,Attack,0,KOI,-8,18,KOI
450,Team Vitality,KOI,KOI,Team Vitality,Breeze,13,7,6,7,0,1,6,0,2,KOI,Defense,0,Team Vitality,6,20,Team Vitality
450,Team Vitality,KOI,KOI,Team Vitality,Icebox,4,13,3,1,0,4,9,0,3,KOI,Defense,0,KOI,-9,17,
451,Natus Vincere,FNATIC,FNATIC,Natus Vincere,Breeze,6,13,5,1,0,6,7,0,1,Natus Vincere,Attack,0,FNATIC,-7,19,FNATIC
451,Natus Vincere,FNATIC,FNATIC,Natus Vincere,Ascent,13,8,9,4,0,5,3,0,2,FNATIC,Defense,0,Natus Vincere,5,21,Natus Vincere
451,Natus Vincere,FNATIC,FNATIC,Natus Vincere,Bind,13,3,4,9,0,3,0,0,3,FNATIC,Attack,0,Natus Vincere,10,16,
452,Team Liquid,Gentle Mates,Team Liquid,Gentle Mates,Lotus,13,4,8,5,0,0,4,0,1,Gentle Mates,Defense,0,Team Liquid,9,17,Team Liquid
452,Team Liquid,Gentle Mates,Team Liquid,Gentle Mates,Icebox,13,2,10,3,0,0,2,0,2,Team Liquid,Attack,0,Team Liquid,11,15,Gentle Mates
453,BBL Esports,FUT Esports,FUT Esports,BBL Esports,Bind,9,13,4,5,0,5,8,0,1,BBL Esports,Attack,0,FUT Esports,-4,22,FUT Esports
453,BBL Esports,FUT Esports,FUT Esports,BBL Esports,Icebox,6,13,3,3,0,9,4,0,2,FUT Esports,Attack,0,FUT Esports,-7,19,BBL Esports
454,FNATIC,Team Liquid,Team Liquid,FNATIC,Ascent,13,11,3,10,0,2,9,0,1,FNATIC,Attack,0,FNATIC,2,24,Team Liquid
454,FNATIC,Team Liquid,Team Liquid,FNATIC,Icebox,12,14,5,7,0,5,7,2,2,Team Liquid,Defense,1,Team Liquid,-2,26,FNATIC
454,FNATIC,Team Liquid,Team Liquid,FNATIC,Lotus,13,5,2,11,0,1,4,0,3,Team Liquid,Attack,0,FNATIC,8,18,
455,Natus Vincere,Team Heretics,Team Heretics,Natus Vincere,Lotus,11,13,7,4,0,8,5,0,1,Natus Vincere,Attack,0,Team Heretics,-2,24,Team Heretics
455,Natus Vincere,Team Heretics,Team Heretics,Natus Vincere,Split,9,13,6,3,0,7,6,0,2,Team Heretics,Defense,0,Team Heretics,-4,22,Natus Vincere
456,Karmine Corp,FNATIC,FNATIC,Karmine Corp,Breeze,11,13,9,2,0,10,3,0,1,Karmine Corp,Attack,0,FNATIC,-2,24,FNATIC
456,Karmine Corp,FNATIC,FNATIC,Karmine Corp,Bind,9,13,8,1,0,9,4,0,2,FNATIC,Defense,0,FNATIC,-4,22,Karmine Corp
457,FUT Esports,Team Heretics,Team Heretics,FUT Esports,Lotus,10,13,6,4,0,7,6,0,1,FUT Esports,Attack,0,Team Heretics,-3,23,Team Heretics
457,FUT Esports,Team Heretics,Team Heretics,FUT Esports,Split,13,15,5,7,1,5,7,3,2,Team Heretics,Defense,1,Team Heretics,-2,28,FUT Esports
458,FNATIC,Team Heretics,Team Heretics,FNATIC,Lotus,13,15,6,6,1,6,6,3,1,FNATIC,Defense,1,Team Heretics,-2,28,Team Heretics
458,FNATIC,Team Heretics,Team Heretics,FNATIC,Breeze,4,13,4,0,0,5,8,0,2,Team Heretics,Defense,0,Team Heretics,-9,17,FNATIC
459,Karmine Corp,FUT Esports,Karmine Corp,FUT Esports,Icebox,3,13,1,2,0,10,3,0,1,FUT Esports,Attack,0,FUT Esports,-10,16,Karmine Corp
459,Karmine Corp,FUT Esports,Karmine Corp,FUT Esports,Sunset,10,13,4,6,0,5,8,0,2,Karmine Corp,Attack,0,FUT Esports,-3,23,FUT Esports
460,FNATIC,FUT Esports,FNATIC,FUT Esports,Icebox,11,13,8,3,0,9,4,0,1,FUT Esports,Attack,0,FUT Esports,-2,24,FNATIC
460,FNATIC,FUT Esports,FNATIC,FUT Esports,Bind,13,6,7,6,0,6,0,0,2,FNATIC,Defense,0,FNATIC,7,19,FUT Esports
460,FNATIC,FUT Esports,FNATIC,FUT Esports,Breeze,13,11,7,6,0,6,5,0,3,FUT Esports,Attack,0,FNATIC,2,24,FNATIC
460,FNATIC,FUT Esports,FNATIC,FUT Esports,Split,14,12,4,8,2,4,8,0,4,FNATIC,Attack,1,FNATIC,2,26,FUT Esports
461,Team Heretics,FNATIC,Team Heretics,FNATIC,Sunset,13,7,5,8,0,4,3,0,1,FNATIC,Attack,0,Team Heretics,6,20,Team Heretics
461,Team Heretics,FNATIC,Team Heretics,FNATIC,Bind,15,13,6,6,3,6,6,1,2,Team Heretics,Defense,1,Team Heretics,2,28,FNATIC
461,Team Heretics,FNATIC,Team Heretics,FNATIC,Lotus,8,13,7,1,0,8,5,0,3,FNATIC,Defense,0,FNATIC,-5,21,Team Heretics
461,Team Heretics,FNATIC,Team Heretics,FNATIC,Split,5,13,0,5,0,7,6,0,4,Team Heretics,Defense,0,FNATIC,-8,18,FNATIC
461,Team Heretics,FNATIC,Team Heretics,FNATIC,Breeze,8,13,4,4,0,5,8,0,5,FNATIC,Defense,0,FNATIC,-5,21,
462,Bilibili Gaming,TYLOO,TYLOO,Bilibili Gaming,Bind,3,13,0,3,0,9,4,0,1,Bilibili Gaming,Defense,0,TYLOO,-10,16,TYLOO
462,Bilibili Gaming,TYLOO,TYLOO,Bilibili Gaming,Icebox,13,6,6,7,0,5,1,0,2,TYLOO,Attack,0,Bilibili Gaming,7,19,Bilibili Gaming
462,Bilibili Gaming,TYLOO,TYLOO,Bilibili Gaming,Lotus,13,6,7,6,0,1,5,0,3,TYLOO,Defense,0,Bilibili Gaming,7,19,
463,Wolves Esports,Titan Esports Club,Titan Esports Club,Wolves Esports,Split,13,5,3,10,0,2,3,0,1,Wolves Esports,Defense,0,Wolves Esports,8,18,Titan Esports Club
463,Wolves Esports,Titan Esports Club,Titan Esports Club,Wolves Esports,Bind,12,14,8,4,0,8,4,2,2,Titan Esports Club,Attack,1,Titan Esports Club,-2,26,Wolves Esports
463,Wolves Esports,Titan Esports Club,Titan Esports Club,Wolves Esports,Lotus,10,13,4,6,0,6,7,0,3,Titan Esports Club,Attack,0,Titan Esports Club,-3,23,
464,Dragon Ranger Gaming,All Gamers,All Gamers,Dragon Ranger Gaming,Icebox,13,11,5,8,0,4,7,0,1,Dragon Ranger Gaming,Attack,0,Dragon Ranger Gaming,2,24,All Gamers
464,Dragon Ranger Gaming,All Gamers,All Gamers,Dragon Ranger Gaming,Sunset,11,13,5,6,0,6,7,0,2,All Gamers,Attack,0,All Gamers,-2,24,Dragon Ranger Gaming
464,Dragon Ranger Gaming,All Gamers,All Gamers,Dragon Ranger Gaming,Breeze,8,13,2,6,0,6,7,0,3,All Gamers,Attack,0,All Gamers,-5,21,
465,EDward Gaming,JDG Esports,JDG Esports,EDward Gaming,Ascent,13,5,7,6,0,0,5,0,1,EDward Gaming,Attack,0,EDward Gaming,8,18,JDG Esports
465,EDward Gaming,JDG Esports,JDG Esports,EDward Gaming,Bind,9,13,4,5,0,5,8,0,2,JDG Esports,Defense,0,JDG Esports,-4,22,EDward Gaming
465,EDward Gaming,JDG Esports,JDG Esports,EDward Gaming,Split,13,11,8,5,0,7,4,0,3,JDG Esports,Defense,0,EDward Gaming,2,24,
466,Nova Esports,Trace Esports,Trace Esports,Nova Esports,Lotus,5,13,5,0,0,6,7,0,1,Nova Esports,Attack,0,Trace Esports,-8,18,Trace Esports
466,Nova Esports,Trace Esports,Trace Esports,Nova Esports,Ascent,9,13,6,3,0,7,6,0,2,Trace Esports,Defense,0,Trace Esports,-4,22,Nova Esports
467,FunPlus Phoenix,Wolves Esports,Wolves Esports,FunPlus Phoenix,Ascent,13,8,6,7,0,5,3,0,1,FunPlus Phoenix,Defense,0,FunPlus Phoenix,5,21,Wolves Esports
467,FunPlus Phoenix,Wolves Esports,Wolves Esports,FunPlus Phoenix,Lotus,13,7,5,8,0,4,3,0,2,Wolves Esports,Attack,0,FunPlus Phoenix,6,20,FunPlus Phoenix
468,JDG Esports,Nova Esports,Nova Esports,JDG Esports,Sunset,13,8,7,6,0,6,2,0,1,JDG Esports,Defense,0,JDG Esports,5,21,Nova Esports
468,JDG Esports,Nova Esports,Nova Esports,JDG Esports,Bind,9,13,5,4,0,6,7,0,2,Nova Esports,Defense,0,Nova Esports,-4,22,JDG Esports
468,JDG Esports,Nova Esports,Nova Esports,JDG Esports,Ascent,4,13,2,2,0,3,10,0,3,Nova Esports,Defense,0,Nova Esports,-9,17,
469,FunPlus Phoenix,Dragon Ranger Gaming,FunPlus Phoenix,Dragon Ranger Gaming,Breeze,13,11,5,8,0,4,7,0,1,Dragon Ranger Gaming,Attack,0,FunPlus Phoenix,2,24,FunPlus Phoenix
469,FunPlus Phoenix,Dragon Ranger Gaming,FunPlus Phoenix,Dragon Ranger Gaming,Icebox,9,13,6,3,0,9,4,0,2,FunPlus Phoenix,Defense,0,Dragon Ranger Gaming,-4,22,Dragon Ranger Gaming
469,FunPlus Phoenix,Dragon Ranger Gaming,FunPlus Phoenix,Dragon Ranger Gaming,Sunset,13,3,11,2,0,2,1,0,3,FunPlus Phoenix,Attack,0,FunPlus Phoenix,10,16,
470,All Gamers,Wolves Esports,All Gamers,Wolves Esports,Breeze,9,13,5,4,0,6,7,0,1,Wolves Esports,Defense,0,Wolves Esports,-4,22,All Gamers
470,All Gamers,Wolves Esports,All Gamers,Wolves Esports,Icebox,12,14,9,3,0,9,3,2,2,All Gamers,Attack,1,Wolves Esports,-2,26,Wolves Esports
471,Trace Esports,Bilibili Gaming,Trace Esports,Bilibili Gaming,Split,11,13,4,7,0,5,8,0,1,Bilibili Gaming,Defense,0,Bilibili Gaming,-2,24,Trace Esports
471,Trace Esports,Bilibili Gaming,Trace Esports,Bilibili Gaming,Breeze,13,7,9,4,0,4,3,0,2,Trace Esports,Attack,0,Trace Esports,6,20,Bilibili Gaming
471,Trace Esports,Bilibili Gaming,Trace Esports,Bilibili Gaming,Bind,13,7,6,7,0,5,2,0,3,Trace Esports,Defense,0,Trace Esports,6,20,
472,Dragon Ranger Gaming,Titan Esports Club,Titan Esports Club,Dragon Ranger Gaming,Breeze,4,13,3,1,0,4,9,0,1,Dragon Ranger Gaming,Attack,0,Titan Esports Club,-9,17,Titan Esports Club
472,Dragon Ranger Gaming,Titan Esports Club,Titan Esports Club,Dragon Ranger Gaming,Split,13,7,7,6,0,2,5,0,2,Titan Esports Club,Defense,0,Dragon Ranger Gaming,6,20,Dragon Ranger Gaming
472,Dragon Ranger Gaming,Titan Esports Club,Titan Esports Club,Dragon Ranger Gaming,Icebox,13,5,11,2,0,4,1,0,3,Titan Esports Club,Defense,0,Dragon Ranger Gaming,8,18,
473,TYLOO,EDward Gaming,EDward Gaming,TYLOO,Sunset,5,13,5,0,0,6,7,0,1,TYLOO,Attack,0,EDward Gaming,-8,18,EDward Gaming
473,TYLOO,EDward Gaming,EDward Gaming,TYLOO,Bind,10,13,4,6,0,6,7,0,2,EDward Gaming,Attack,0,EDward Gaming,-3,23,TYLOO
474,Wolves Esports,Trace Esports,Wolves Esports,Trace Esports,Ascent,9,13,2,7,0,3,10,0,1,Trace Esports,Defense,0,Trace Esports,-4,22,Wolves Esports
474,Wolves Esports,Trace Esports,Wolves Esports,Trace Esports,Lotus,9,13,4,5,0,5,8,0,2,Wolves Esports,Attack,0,Trace Esports,-4,22,Trace Esports
475,Nova Esports,FunPlus Phoenix,Nova Esports,FunPlus Phoenix,Ascent,6,13,6,0,0,7,6,0,1,FunPlus Phoenix,Defense,0,FunPlus Phoenix,-7,19,Nova Esports
475,Nova Esports,FunPlus Phoenix,Nova Esports,FunPlus Phoenix,Lotus,4,13,0,4,0,8,5,0,2,Nova Esports,Defense,0,FunPlus Phoenix,-9,17,FunPlus Phoenix
476,Bilibili Gaming,All Gamers,Bilibili Gaming,All Gamers,Lotus,11,13,5,6,0,6,7,0,1,All Gamers,Attack,0,All Gamers,-2,24,Bilibili Gaming
476,Bilibili Gaming,All Gamers,Bilibili Gaming,All Gamers,Bind,7,13,6,1,0,7,6,0,2,Bilibili Gaming,Attack,0,All Gamers,-6,20,All Gamers
477,Dragon Ranger Gaming,JDG Esports,JDG Esports,Dragon Ranger Gaming,Breeze,13,7,4,9,0,3,4,0,1,Dragon Ranger Gaming,Defense,0,Dragon Ranger Gaming,6,20,JDG Esports
477,Dragon Ranger Gaming,JDG Esports,JDG Esports,Dragon Ranger Gaming,Icebox,5,13,3,2,0,10,3,0,2,JDG Esports,Attack,0,JDG Esports,-8,18,Dragon Ranger Gaming
477,Dragon Ranger Gaming,JDG Esports,JDG Esports,Dragon Ranger Gaming,Bind,14,12,4,8,2,4,8,0,3,JDG Esports,Defense,1,Dragon Ranger Gaming,2,26,
478,TYLOO,Nova Esports,TYLOO,Nova Esports,Icebox,10,13,6,4,0,7,6,0,1,Nova Esports,Defense,0,Nova Esports,-3,23,TYLOO
478,TYLOO,Nova Esports,TYLOO,Nova Esports,Ascent,14,12,5,7,2,5,7,0,2,TYLOO,Attack,1,TYLOO,2,26,Nova Esports
478,TYLOO,Nova Esports,TYLOO,Nova Esports,Split,13,9,8,5,0,7,2,0,3,TYLOO,Defense,0,TYLOO,4,22,
479,EDward Gaming,Titan Esports Club,EDward Gaming,Titan Esports Club,Ascent,13,5,8,5,0,1,4,0,1,Titan Esports Club,Defense,0,EDward Gaming,8,18,EDward Gaming
479,EDward Gaming,Titan Esports Club,EDward Gaming,Titan Esports Club,Sunset,13,5,10,3,0,3,2,0,2,EDward Gaming,Attack,0,EDward Gaming,8,18,Titan Esports Club
480,Titan Esports Club,Bilibili Gaming,Bilibili Gaming,Titan Esports Club,Sunset,13,11,7,6,0,6,5,0,1,Titan Esports Club,Attack,0,Titan Esports Club,2,24,Bilibili Gaming
480,Titan Esports Club,Bilibili Gaming,Bilibili Gaming,Titan Esports Club,Bind,8,13,4,4,0,8,5,0,2,Bilibili Gaming,Attack,0,Bilibili Gaming,-5,21,Titan Esports Club
480,Titan Esports Club,Bilibili Gaming,Bilibili Gaming,Titan Esports Club,Icebox,13,6,5,8,0,4,2,0,3,Bilibili Gaming,Attack,0,Titan Esports Club,7,19,
481,Trace Esports,Dragon Ranger Gaming,Dragon Ranger Gaming,Trace Esports,Breeze,7,13,6,1,0,7,6,0,1,Trace Esports,Attack,0,Dragon Ranger Gaming,-6,20,Dragon Ranger Gaming
481,Trace Esports,Dragon Ranger Gaming,Dragon Ranger Gaming,Trace Esports,Sunset,10,13,6,4,0,7,6,0,2,Dragon Ranger Gaming,Defense,0,Dragon Ranger Gaming,-3,23,Trace Esports
482,TYLOO,Wolves Esports,Wolves Esports,TYLOO,Sunset,11,13,6,5,0,7,6,0,1,TYLOO,Defense,0,Wolves Esports,-2,24,Wolves Esports
482,TYLOO,Wolves Esports,Wolves Esports,TYLOO,Split,13,7,6,7,0,1,6,0,2,Wolves Esports,Defense,0,TYLOO,6,20,TYLOO
482,TYLOO,Wolves Esports,Wolves Esports,TYLOO,Ascent,10,13,5,5,0,6,7,0,3,Wolves Esports,Defense,0,Wolves Esports,-3,23,
483,FunPlus Phoenix,EDward Gaming,FunPlus Phoenix,EDward Gaming,Breeze,4,13,1,3,0,9,4,0,1,EDward Gaming,Attack,0,EDward Gaming,-9,17,FunPlus Phoenix
483,FunPlus Phoenix,EDward Gaming,FunPlus Phoenix,EDward Gaming,Bind,13,11,5,8,0,4,7,0,2,FunPlus Phoenix,Defense,0,FunPlus Phoenix,2,24,EDward Gaming
483,FunPlus Phoenix,EDward Gaming,FunPlus Phoenix,EDward Gaming,Ascent,13,4,5,8,0,4,0,0,3,FunPlus Phoenix,Defense,0,FunPlus Phoenix,9,17,
484,All Gamers,Nova Esports,All Gamers,Nova Esports,Lotus,16,14,8,4,4,8,4,2,1,Nova Esports,Defense,1,All Gamers,2,30,All Gamers
484,All Gamers,Nova Esports,All Gamers,Nova Esports,Bind,10,13,6,4,0,7,6,0,2,All Gamers,Attack,0,Nova Esports,-3,23,Nova Esports
484,All Gamers,Nova Esports,All Gamers,Nova Esports,Split,13,7,5,8,0,4,3,0,3,All Gamers,Defense,0,All Gamers,6,20,
485,Bilibili Gaming,JDG Esports,JDG Esports,Bilibili Gaming,Icebox,13,8,7,6,0,6,2,0,1,Bilibili Gaming,Defense,0,Bilibili Gaming,5,21,JDG Esports
485,Bilibili Gaming,JDG Esports,JDG Esports,Bilibili Gaming,Lotus,13,10,8,5,0,7,3,0,2,JDG Esports,Attack,0,Bilibili Gaming,3,23,Bilibili Gaming
486,EDward Gaming,All Gamers,All Gamers,EDward Gaming,Sunset,13,6,9,4,0,3,3,0,1,EDward Gaming,Attack,0,EDward Gaming,7,19,All Gamers
486,EDward Gaming,All Gamers,All Gamers,EDward Gaming,Icebox,13,5,5,8,0,4,1,0,2,All Gamers,Attack,0,EDward Gaming,8,18,EDward Gaming
487,Wolves Esports,JDG Esports,JDG Esports,Wolves Esports,Lotus,8,13,6,2,0,7,6,0,1,Wolves Esports,Attack,0,JDG Esports,-5,21,JDG Esports
487,Wolves Esports,JDG Esports,JDG Esports,Wolves Esports,Ascent,1,13,1,0,0,2,11,0,2,JDG Esports,Defense,0,JDG Esports,-12,14,Wolves Esports
488,Dragon Ranger Gaming,TYLOO,TYLOO,Dragon Ranger Gaming,Bind,10,13,4,6,0,5,8,0,1,Dragon Ranger Gaming,Attack,0,TYLOO,-3,23,TYLOO
488,Dragon Ranger Gaming,TYLOO,TYLOO,Dragon Ranger Gaming,Breeze,8,13,5,3,0,6,7,0,2,TYLOO,Defense,0,TYLOO,-5,21,Dragon Ranger Gaming
489,Bilibili Gaming,FunPlus Phoenix,Bilibili Gaming,FunPlus Phoenix,Icebox,2,13,1,1,0,11,2,0,1,FunPlus Phoenix,Attack,0,FunPlus Phoenix,-11,15,Bilibili Gaming
489,Bilibili Gaming,FunPlus Phoenix,Bilibili Gaming,FunPlus Phoenix,Lotus,6,13,5,1,0,11,2,0,2,Bilibili Gaming,Defense,0,FunPlus Phoenix,-7,19,FunPlus Phoenix
490,Nova Esports,Titan Esports Club,Nova Esports,Titan Esports Club,Split,13,6,9,4,0,3,3,0,1,Titan Esports Club,Defense,0,Nova Esports,7,19,Nova Esports
490,Nova Esports,Titan Esports Club,Nova Esports,Titan Esports Club,Lotus,13,6,4,9,0,3,3,0,2,Nova Esports,Defense,0,Nova Esports,7,19,Titan Esports Club
491,Trace Esports,EDward Gaming,Trace Esports,EDward Gaming,Sunset,13,15,8,4,1,8,4,3,1,EDward Gaming,Attack,1,EDward Gaming,-2,28,Trace Esports
491,Trace Esports,EDward Gaming,Trace Esports,EDward Gaming,Breeze,12,14,7,5,0,7,5,2,2,Trace Esports,Attack,1,EDward Gaming,-2,26,EDward Gaming
492,Trace Esports,All Gamers,Trace Esports,All Gamers,Sunset,13,9,5,8,0,4,5,0,1,All Gamers,Attack,0,Trace Esports,4,22,Trace Esports
492,Trace Esports,All Gamers,Trace Esports,All Gamers,Breeze,13,7,9,4,0,4,3,0,2,Trace Esports,Attack,0,Trace Esports,6,20,All Gamers
493,Dragon Ranger Gaming,Nova Esports,Nova Esports,Dragon Ranger Gaming,Bind,13,8,7,6,0,6,2,0,1,Dragon Ranger Gaming,Defense,0,Dragon Ranger Gaming,5,21,Nova Esports
493,Dragon Ranger Gaming,Nova Esports,Nova Esports,Dragon Ranger Gaming,Ascent,13,7,7,6,0,2,5,0,2,Nova Esports,Defense,0,Dragon Ranger Gaming,6,20,Dragon Ranger Gaming
494,FunPlus Phoenix,Trace Esports,Trace Esports,FunPlus Phoenix,Bind,13,10,9,4,0,8,2,0,1,FunPlus Phoenix,Defense,0,FunPlus Phoenix,3,23,Trace Esports
494,FunPlus Phoenix,Trace Esports,Trace Esports,FunPlus Phoenix,Lotus,13,8,6,7,0,5,3,0,2,Trace Esports,Attack,0,FunPlus Phoenix,5,21,FunPlus Phoenix
495,EDward Gaming,Dragon Ranger Gaming,Dragon Ranger Gaming,EDward Gaming,Ascent,13,3,9,4,0,0,3,0,1,EDward Gaming,Attack,0,EDward Gaming,10,16,Dragon Ranger Gaming
495,EDward Gaming,Dragon Ranger Gaming,Dragon Ranger Gaming,EDward Gaming,Split,13,9,5,8,0,2,7,0,2,Dragon Ranger Gaming,Defense,0,EDward Gaming,4,22,EDward Gaming
496,FunPlus Phoenix,EDward Gaming,FunPlus Phoenix,EDward Gaming,Icebox,13,10,6,7,0,5,5,0,1,EDward Gaming,Attack,0,FunPlus Phoenix,3,23,FunPlus Phoenix
496,FunPlus Phoenix,EDward Gaming,FunPlus Phoenix,EDward Gaming,Breeze,14,12,9,3,2,9,3,0,2,FunPlus Phoenix,Defense,1,FunPlus Phoenix,2,26,EDward Gaming
497,Trace Esports,Dragon Ranger Gaming,Trace Esports,Dragon Ranger Gaming,Sunset,13,6,8,5,0,2,4,0,1,Dragon Ranger Gaming,Defense,0,Trace Esports,7,19,Trace Esports
497,Trace Esports,Dragon Ranger Gaming,Trace Esports,Dragon Ranger Gaming,Split,8,13,3,5,0,7,6,0,2,Trace Esports,Defense,0,Dragon Ranger Gaming,-5,21,Dragon Ranger Gaming
497,Trace Esports,Dragon Ranger Gaming,Trace Esports,Dragon Ranger Gaming,Bind,7,13,5,2,0,6,7,0,3,Trace Esports,Attack,0,Dragon Ranger Gaming,-6,20,
498,EDward Gaming,Dragon Ranger Gaming,EDward Gaming,Dragon Ranger Gaming,Breeze,13,10,8,5,0,6,4,0,1,Dragon Ranger Gaming,Defense,0,EDward Gaming,3,23,EDward Gaming
498,EDward Gaming,Dragon Ranger Gaming,EDward Gaming,Dragon Ranger Gaming,Split,13,3,3,10,0,2,1,0,2,EDward Gaming,Defense,0,EDward Gaming,10,16,Dragon Ranger Gaming
498,EDward Gaming,Dragon Ranger Gaming,EDward Gaming,Dragon Ranger Gaming,Ascent,2,13,2,0,0,3,10,0,3,Dragon Ranger Gaming,Defense,0,Dragon Ranger Gaming,-11,15,EDward Gaming
498,EDward Gaming,Dragon Ranger Gaming,EDward Gaming,Dragon Ranger Gaming,Bind,13,6,7,6,0,1,5,0,4,EDward Gaming,Attack,0,EDward Gaming,7,19,Dragon Ranger Gaming
499,FunPlus Phoenix,EDward Gaming,FunPlus Phoenix,EDward Gaming,Lotus,13,6,4,9,0,3,3,0,1,EDward Gaming,Attack,0,FunPlus Phoenix,7,19,FunPlus Phoenix
499,FunPlus Phoenix,EDward Gaming,FunPlus Phoenix,EDward Gaming,Bind,9,13,7,2,0,8,5,0,2,FunPlus Phoenix,Attack,0,EDward Gaming,-4,22,EDward Gaming
499,FunPlus Phoenix,EDward Gaming,FunPlus Phoenix,EDward Gaming,Icebox,12,14,8,4,0,8,4,2,3,EDward Gaming,Defense,1,EDward Gaming,-2,26,FunPlus Phoenix
499,FunPlus Phoenix,EDward Gaming,FunPlus Phoenix,EDward Gaming,Breeze,8,13,3,5,0,7,6,0,4,FunPlus Phoenix,Defense,0,EDward Gaming,-5,21,EDward Gaming
500,Global Esports,ZETA DIVISION,ZETA DIVISION,Global Esports,Sunset,1,13,1,0,0,2,11,0,1,Global Esports,Attack,0,ZETA DIVISION,-12,14,ZETA DIVISION
500,Global Esports,ZETA DIVISION,ZETA DIVISION,Global Esports,Icebox,13,10,5,8,0,4,6,0,2,ZETA DIVISION,Attack,0,Global Esports,3,23,Global Esports
500,Global Esports,ZETA DIVISION,ZETA DIVISION,Global Esports,Ascent,8,13,6,2,0,7,6,0,3,ZETA DIVISION,Defense,0,ZETA DIVISION,-5,21,
501,Team Secret,DRX,Team Secret,DRX,Sunset,8,13,5,3,0,9,4,0,1,DRX,Attack,0,DRX,-5,21,Team Secret
501,Team Secret,DRX,Team Secret,DRX,Lotus,8,13,5,3,0,6,7,0,2,Team Secret,Attack,0,DRX,-5,21,DRX
502,BLEED,TALON,TALON,BLEED,Lotus,13,9,7,6,0,4,5,0,1,BLEED,Attack,0,BLEED,4,22,TALON
502,BLEED,TALON,TALON,BLEED,Bind,7,13,2,5,0,7,6,0,2,TALON,Attack,0,TALON,-6,20,BLEED
502,BLEED,TALON,TALON,BLEED,Icebox,6,13,4,2,0,10,3,0,3,TALON,Attack,0,TALON,-7,19,
503,T1,Paper Rex,T1,Paper Rex,Lotus,10,13,2,8,0,4,9,0,1,Paper Rex,Attack,0,Paper Rex,-3,23,T1
503,T1,Paper Rex,T1,Paper Rex,Bind,12,14,6,6,0,6,6,2,2,T1,Attack,1,Paper Rex,-2,26,Paper Rex
504,Team Secret,Rex Regum Qeon,Team Secret,Rex Regum Qeon,Breeze,10,13,7,3,0,9,4,0,1,Rex Regum Qeon,Attack,0,Rex Regum Qeon,-3,23,Team Secret
504,Team Secret,Rex Regum Qeon,Team Secret,Rex Regum Qeon,Split,13,6,6,7,0,0,6,0,2,Team Secret,Attack,0,Team Secret,7,19,Rex Regum Qeon
504,Team Secret,Rex Regum Qeon,Team Secret,Rex Regum Qeon,Icebox,12,14,5,7,0,5,7,2,3,Team Secret,Attack,1,Rex Regum Qeon,-2,26,
