Match ID,Team 1 Score,Team 2 Score,Team 1 Attack Rounds,Team 1 Defense Rounds,Team 1 Overtime Rounds,Team 2 Attack Rounds,Team 2 Defense Rounds,Team 2 Overtime Rounds,Team 1 Halftime Score,Team 2 Halftime Score,Halftime Lead,Side Picker,Side Picked,Team 1,Team 2
665,13,8,10,3,0,6,2,0,10,2,8,FunPlus Phoenix,Defense,EDward Gaming,FunPlus Phoenix
666,13,7,5,8,0,4,3,0,8,4,4,FUT Esports,Defense,FUT Esports,KOI
666,7,13,4,3,0,9,4,0,3,9,-6,KOI,Attack,FUT Esports,KOI
666,13,6,10,3,0,4,2,0,10,2,8,KOI,Defense,FUT Esports,KOI
667,9,13,6,3,0,7,6,0,6,6,0,FNATIC,Defense,BBL Esports,FNATIC
667,13,11,5,8,0,4,7,0,8,4,4,BBL Esports,Defense,BBL Esports,FNATIC
667,11,13,3,8,0,4,9,0,8,4,4,BBL Esports,Defense,BBL Esports,FNATIC
668,13,3,2,11,0,1,2,0,11,1,10,Natus Vincere,Attack,Team Heretics,Natus Vincere
668,13,5,9,4,0,2,3,0,9,3,6,Team Heretics,Attack,Team Heretics,Natus Vincere
669,1,13,0,1,0,11,2,0,1,11,-10,GIANTX,Defense,GIANTX,Gentle Mates
669,13,11,6,7,0,5,6,0,6,6,0,Gentle Mates,Defense,GIANTX,Gentle Mates
669,13,11,5,8,0,4,7,0,5,7,-2,Gentle Mates,Defense,GIANTX,Gentle Mates
670,13,10,8,5,0,6,4,0,8,4,4,Team Vitality,Attack,Team Vitality,Team Liquid
670,17,15,10,2,5,10,2,3,10,2,8,Team Liquid,Defense,Team Vitality,Team Liquid
671,6,13,0,6,0,6,7,0,6,6,0,BBL Esports,Defense,BBL Esports,Karmine Corp
671,5,13,3,2,0,10,3,0,2,10,-8,Karmine Corp,Attack,BBL Esports,Karmine Corp
672,11,13,7,4,0,8,5,0,7,5,2,FUT Esports,Defense,Natus Vincere,FUT Esports
672,5,13,5,0,0,6,7,0,5,7,-2,Natus Vincere,Attack,Natus Vincere,FUT Esports
673,13,5,7,6,0,0,5,0,7,5,2,KOI,Attack,KOI,GIANTX
673,14,12,8,4,2,8,4,0,4,8,-4,GIANTX,Attack,KOI,GIANTX
674,13,10,7,6,0,6,4,0,6,6,0,FUT Esports,Attack,Team Heretics,FUT Esports
674,13,6,4,9,0,3,3,0,9,3,6,Team Heretics,Defense,Team Heretics,FUT Esports
675,13,6,9,4,0,3,3,0,9,3,6,Team Vitality,Defense,FNATIC,Team Vitality
675,6,13,3,3,0,4,9,0,3,9,-6,FNATIC,Attack,FNATIC,Team Vitality
675,13,7,8,5,0,3,4,0,8,4,4,FNATIC,Attack,FNATIC,Team Vitality
676,13,6,6,7,0,5,1,0,7,5,2,BBL Esports,Defense,BBL Esports,Team Liquid
676,13,5,7,6,0,0,5,0,7,5,2,Team Liquid,Defense,BBL Esports,Team Liquid
677,9,13,4,5,0,5,8,0,4,8,-4,Natus Vincere,Attack,Natus Vincere,GIANTX
677,8,13,3,5,0,7,6,0,5,7,-2,GIANTX,Attack,Natus Vincere,GIANTX
678,11,13,7,4,0,8,5,0,7,5,2,Gentle Mates,Defense,KOI,Gentle Mates
678,11,13,6,5,0,7,6,0,6,6,0,KOI,Attack,KOI,Gentle Mates
679,13,3,4,9,0,3,0,0,9,3,6,Karmine Corp,Attack,FNATIC,Karmine Corp
679,13,8,8,5,0,4,4,0,8,4,4,FNATIC,Attack,FNATIC,Karmine Corp
680,13,9,7,6,0,6,3,0,6,6,0,GIANTX,Attack,Team Heretics,GIANTX
680,13,15,8,4,1,8,4,3,4,8,-4,Team Heretics,Defense,Team Heretics,GIANTX
680,13,9,9,4,0,8,1,0,4,8,-4,Team Heretics,Defense,Team Heretics,GIANTX
681,13,8,8,5,0,4,4,0,8,4,4,Gentle Mates,Defense,FUT Esports,Gentle Mates
681,13,4,3,10,0,2,2,0,10,2,8,FUT Esports,Defense,FUT Esports,Gentle Mates
682,13,10,9,4,0,7,3,0,9,3,6,KOI,Attack,KOI,Natus Vincere
682,13,6,7,6,0,1,5,0,7,5,2,Natus Vincere,Defense,KOI,Natus Vincere
683,13,11,6,7,0,5,6,0,7,5,2,Team Liquid,Defense,Team Liquid,Karmine Corp
683,13,2,10,3,0,0,2,0,10,2,8,Karmine Corp,Defense,Team Liquid,Karmine Corp
684,7,13,5,2,0,6,7,0,5,7,-2,Team Vitality,Defense,BBL Esports,Team Vitality
684,13,6,3,10,0,2,4,0,10,2,8,BBL Esports,Defense,BBL Esports,Team Vitality
684,11,13,2,9,0,3,10,0,9,3,6,BBL Esports,Defense,BBL Esports,Team Vitality
685,13,7,8,5,0,3,4,0,8,4,4,Gentle Mates,Defense,Team Heretics,Gentle Mates
685,10,13,2,8,0,4,9,0,8,4,4,Team Heretics,Defense,Team Heretics,Gentle Mates
685,13,5,4,9,0,3,2,0,9,3,6,Team Heretics,Defense,Team Heretics,Gentle Mates
686,13,4,2,11,0,1,3,0,11,1,10,FUT Esports,Defense,FUT Esports,GIANTX
686,13,6,7,6,0,1,5,0,7,5,2,GIANTX,Defense,FUT Esports,GIANTX
687,11,13,6,5,0,7,6,0,5,7,-2,Team Heretics,Defense,Team Heretics,KOI
687,13,9,7,6,0,6,3,0,6,6,0,KOI,Attack,Team Heretics,KOI
687,13,10,8,5,0,7,3,0,5,7,-2,KOI,Attack,Team Heretics,KOI
688,13,2,3,10,0,2,0,0,10,2,8,FNATIC,Defense,FNATIC,Team Liquid
688,13,9,6,7,0,5,4,0,7,5,2,Team Liquid,Attack,FNATIC,Team Liquid
689,13,7,8,5,0,7,0,0,5,7,-2,Natus Vincere,Defense,Natus Vincere,Gentle Mates
689,8,13,6,2,0,7,6,0,6,6,0,Gentle Mates,Defense,Natus Vincere,Gentle Mates
689,13,11,6,7,0,5,6,0,6,6,0,Gentle Mates,Defense,Natus Vincere,Gentle Mates
690,13,4,4,9,0,3,1,0,9,3,6,Karmine Corp,Attack,Team Vitality,Karmine Corp
690,9,13,6,3,0,7,6,0,6,6,0,Team Vitality,Attack,Team Vitality,Karmine Corp
690,14,12,5,7,2,5,7,0,7,5,2,Team Vitality,Defense,Team Vitality,Karmine Corp
691,8,13,6,2,0,7,6,0,6,6,0,Team Vitality,Attack,Team Vitality,Natus Vincere
691,13,5,10,3,0,3,2,0,10,2,8,Natus Vincere,Defense,Team Vitality,Natus Vincere
691,13,7,5,8,0,0,7,0,5,7,-2,Natus Vincere,Defense,Team Vitality,Natus Vincere
692,7,13,5,2,0,6,7,0,5,7,-2,Karmine Corp,Defense,FNATIC,Karmine Corp
692,15,13,6,6,3,6,6,1,6,6,0,FNATIC,Defense,FNATIC,Karmine Corp
692,13,6,8,5,0,2,4,0,8,4,4,FNATIC,Attack,FNATIC,Karmine Corp
693,14,12,3,9,2,3,9,0,9,3,6,Team Heretics,Defense,Team Heretics,Team Vitality
693,10,13,5,5,0,6,7,0,5,7,-2,Team Vitality,Defense,Team Heretics,Team Vitality
693,12,14,7,5,0,7,5,2,5,7,-2,Team Vitality,Attack,Team Heretics,Team Vitality
694,13,15,7,5,1,7,5,3,7,5,2,FNATIC,Defense,FUT Esports,FNATIC
694,5,13,1,4,0,8,5,0,4,8,-4,FUT Esports,Defense,FUT Esports,FNATIC
695,11,13,7,4,0,8,5,0,7,5,2,Team Vitality,Attack,Team Vitality,FNATIC
695,6,13,3,3,0,4,9,0,3,9,-6,FNATIC,Defense,Team Vitality,FNATIC
696,13,10,6,7,0,4,6,0,6,6,0,Team Heretics,Attack,Team Heretics,FUT Esports
696,13,11,8,5,0,7,4,0,5,7,-2,FUT Esports,Attack,Team Heretics,FUT Esports
697,6,13,3,3,0,4,9,0,3,9,-6,Team Heretics,Defense,Team Vitality,Team Heretics
697,13,4,5,8,0,4,0,0,8,4,4,Team Vitality,Defense,Team Vitality,Team Heretics
697,13,3,4,9,0,3,0,0,9,3,6,Team Heretics,Attack,Team Vitality,Team Heretics
697,13,9,8,5,0,5,4,0,8,4,4,Team Vitality,Attack,Team Vitality,Team Heretics
698,13,8,4,9,0,3,5,0,9,3,6,Team Vitality,Attack,FNATIC,Team Vitality
698,9,13,5,4,0,8,5,0,4,8,-4,FNATIC,Defense,FNATIC,Team Vitality
698,13,9,5,8,0,4,5,0,8,4,4,Team Vitality,Attack,FNATIC,Team Vitality
698,13,3,3,10,0,2,1,0,10,2,8,FNATIC,Defense,FNATIC,Team Vitality
699,9,13,6,3,0,7,6,0,6,6,0,LEVIATÁN,Defense,MIBR,LEVIATÁN
699,7,13,3,4,0,4,9,0,3,9,-6,MIBR,Attack,MIBR,LEVIATÁN
700,13,8,8,5,0,4,4,0,8,4,4,Sentinels,Attack,Sentinels,NRG Esports
700,14,12,9,3,2,9,3,0,9,3,6,NRG Esports,Defense,Sentinels,NRG Esports
701,14,12,6,6,2,6,6,0,6,6,0,100 Thieves,Defense,FURIA,100 Thieves
701,16,14,9,3,4,9,3,2,9,3,6,FURIA,Attack,FURIA,100 Thieves
702,13,7,7,6,0,6,1,0,6,6,0,Evil Geniuses,Attack,LOUD,Evil Geniuses
702,6,13,0,6,0,6,7,0,6,6,0,LOUD,Defense,LOUD,Evil Geniuses
702,11,13,5,6,0,6,7,0,5,7,-2,LOUD,Attack,LOUD,Evil Geniuses
703,13,11,4,9,0,3,8,0,4,8,-4,Cloud9,Defense,G2 Esports,Cloud9
703,5,13,3,2,0,10,3,0,2,10,-8,G2 Esports,Defense,G2 Esports,Cloud9
703,13,8,4,9,0,0,8,0,4,8,-4,G2 Esports,Attack,G2 Esports,Cloud9
704,13,5,9,4,0,2,3,0,9,3,6,Evil Geniuses,Attack,Evil Geniuses,FURIA
704,13,4,3,10,0,2,2,0,10,2,8,FURIA,Attack,Evil Geniuses,FURIA
705,13,11,8,5,0,7,4,0,8,4,4,Sentinels,Attack,Sentinels,KRÜ Esports
705,13,10,8,5,0,6,4,0,8,4,4,KRÜ Esports,Defense,Sentinels,KRÜ Esports
706,13,7,5,8,0,4,3,0,8,4,4,LOUD,Defense,LOUD,MIBR
706,11,13,6,5,0,7,6,0,5,7,-2,MIBR,Attack,LOUD,MIBR
706,13,9,7,6,0,6,3,0,6,6,0,MIBR,Attack,LOUD,MIBR
707,13,10,5,8,0,4,6,0,8,4,4,LEVIATÁN,Defense,LEVIATÁN,100 Thieves
707,13,4,3,10,0,2,2,0,10,2,8,100 Thieves,Attack,LEVIATÁN,100 Thieves
708,7,13,3,4,0,8,5,0,4,8,-4,G2 Esports,Attack,NRG Esports,G2 Esports
708,8,13,5,3,0,9,4,0,3,9,-6,NRG Esports,Defense,NRG Esports,G2 Esports
709,13,5,7,6,0,0,5,0,7,5,2,Sentinels,Attack,Sentinels,Cloud9
709,13,8,6,7,0,2,6,0,6,6,0,Cloud9,Defense,Sentinels,Cloud9
710,5,13,5,0,0,6,7,0,5,7,-2,Evil Geniuses,Attack,Evil Geniuses,LEVIATÁN
710,10,13,6,4,0,7,6,0,6,6,0,LEVIATÁN,Defense,Evil Geniuses,LEVIATÁN
711,13,11,8,5,0,7,4,0,5,7,-2,FURIA,Attack,LOUD,FURIA
711,10,13,5,5,0,6,7,0,5,7,-2,LOUD,Attack,LOUD,FURIA
711,9,13,4,5,0,7,6,0,5,7,-2,LOUD,Defense,LOUD,FURIA
712,5,13,3,2,0,4,9,0,3,9,-6,MIBR,Attack,MIBR,100 Thieves
712,6,13,2,4,0,3,10,0,2,10,-8,100 Thieves,Defense,MIBR,100 Thieves
713,8,13,3,5,0,7,6,0,5,7,-2,NRG Esports,Defense,NRG Esports,KRÜ Esports
713,13,8,7,6,0,3,5,0,7,5,2,KRÜ Esports,Defense,NRG Esports,KRÜ Esports
713,13,7,9,4,0,4,3,0,9,3,6,KRÜ Esports,Defense,NRG Esports,KRÜ Esports
714,4,13,1,3,0,9,4,0,3,9,-6,G2 Esports,Defense,G2 Esports,KRÜ Esports
714,16,14,7,5,4,7,5,2,7,5,2,KRÜ Esports,Defense,G2 Esports,KRÜ Esports
714,13,5,9,4,0,2,3,0,9,3,6,KRÜ Esports,Defense,G2 Esports,KRÜ Esports
715,11,13,3,8,0,4,9,0,8,4,4,LEVIATÁN,Attack,LOUD,LEVIATÁN
715,6,13,4,2,0,5,8,0,4,8,-4,LOUD,Attack,LOUD,LEVIATÁN
716,10,13,6,4,0,7,6,0,6,6,0,FURIA,Defense,MIBR,FURIA
716,7,13,3,4,0,4,9,0,3,9,-6,MIBR,Attack,MIBR,FURIA
717,13,3,9,4,0,0,3,0,9,3,6,Cloud9,Defense,NRG Esports,Cloud9
717,10,13,7,3,0,8,5,0,7,5,2,NRG Esports,Attack,NRG Esports,Cloud9
717,12,14,7,5,0,7,5,2,7,5,2,NRG Esports,Attack,NRG Esports,Cloud9
718,10,13,6,4,0,8,5,0,4,8,-4,100 Thieves,Attack,Evil Geniuses,100 Thieves
718,13,10,8,5,0,6,4,0,8,4,4,Evil Geniuses,Attack,Evil Geniuses,100 Thieves
718,7,13,4,3,0,9,4,0,3,9,-6,Evil Geniuses,Defense,Evil Geniuses,100 Thieves
719,7,13,2,5,0,7,6,0,5,7,-2,KRÜ Esports,Attack,Cloud9,KRÜ Esports
719,10,13,5,5,0,7,6,0,5,7,-2,Cloud9,Defense,Cloud9,KRÜ Esports
720,9,13,4,5,0,7,6,0,5,7,-2,MIBR,Attack,Evil Geniuses,MIBR
720,2,13,0,2,0,10,3,0,2,10,-8,Evil Geniuses,Defense,Evil Geniuses,MIBR
721,13,6,8,5,0,2,4,0,8,4,4,FURIA,Defense,LEVIATÁN,FURIA
721,13,6,6,7,0,5,1,0,7,5,2,LEVIATÁN,Defense,LEVIATÁN,FURIA
722,1,13,1,0,0,2,11,0,1,11,-10,100 Thieves,Defense,LOUD,100 Thieves
722,13,8,6,7,0,2,6,0,6,6,0,LOUD,Attack,LOUD,100 Thieves
722,13,10,6,7,0,5,5,0,7,5,2,LOUD,Defense,LOUD,100 Thieves
723,6,13,6,0,0,7,6,0,6,6,0,Sentinels,Attack,Sentinels,G2 Esports
723,9,13,4,5,0,5,8,0,4,8,-4,G2 Esports,Defense,Sentinels,G2 Esports
724,13,11,6,7,0,5,6,0,6,6,0,KRÜ Esports,Attack,KRÜ Esports,Cloud9
724,11,13,10,1,0,11,2,0,1,11,-10,Cloud9,Attack,KRÜ Esports,Cloud9
724,13,6,4,9,0,3,3,0,9,3,6,Cloud9,Attack,KRÜ Esports,Cloud9
725,7,13,4,3,0,9,4,0,3,9,-6,100 Thieves,Attack,Sentinels,100 Thieves
725,10,13,6,4,0,8,5,0,4,8,-4,Sentinels,Defense,Sentinels,100 Thieves
726,13,2,3,10,0,2,0,0,10,2,8,KRÜ Esports,Attack,LEVIATÁN,KRÜ Esports
726,13,4,3,10,0,2,2,0,10,2,8,LEVIATÁN,Defense,LEVIATÁN,KRÜ Esports
727,13,5,6,7,0,5,0,0,7,5,2,100 Thieves,Attack,G2 Esports,100 Thieves
727,13,10,6,7,0,5,5,0,7,5,2,G2 Esports,Defense,G2 Esports,100 Thieves
728,8,13,6,2,0,10,3,0,2,10,-8,G2 Esports,Attack,LEVIATÁN,G2 Esports
728,6,13,2,4,0,8,5,0,4,8,-4,LEVIATÁN,Defense,LEVIATÁN,G2 Esports
729,9,13,3,6,0,6,7,0,6,6,0,KRÜ Esports,Defense,KRÜ Esports,100 Thieves
729,13,11,7,6,0,6,5,0,6,6,0,100 Thieves,Attack,KRÜ Esports,100 Thieves
729,13,11,5,8,0,4,7,0,5,7,-2,100 Thieves,Defense,KRÜ Esports,100 Thieves
730,13,3,11,2,0,2,1,0,11,1,10,KRÜ Esports,Defense,LEVIATÁN,KRÜ Esports
730,11,13,4,7,0,5,8,0,7,5,2,LEVIATÁN,Defense,LEVIATÁN,KRÜ Esports
730,7,13,4,3,0,9,4,0,3,9,-6,KRÜ Esports,Attack,LEVIATÁN,KRÜ Esports
730,13,10,5,8,0,4,6,0,8,4,4,LEVIATÁN,Defense,LEVIATÁN,KRÜ Esports
730,13,10,8,5,0,6,4,0,8,4,4,KRÜ Esports,Defense,LEVIATÁN,KRÜ Esports
731,13,15,6,6,1,6,6,3,6,6,0,LEVIATÁN,Attack,G2 Esports,LEVIATÁN
731,14,16,5,7,2,5,7,4,5,7,-2,G2 Esports,Attack,G2 Esports,LEVIATÁN
731,13,9,4,9,0,1,8,0,4,8,-4,LEVIATÁN,Defense,G2 Esports,LEVIATÁN
731,4,13,0,4,0,8,5,0,4,8,-4,G2 Esports,Defense,G2 Esports,LEVIATÁN
732,13,8,6,7,0,5,3,0,7,5,2,Gen.G,Defense,Gen.G,Sentinels
732,13,7,8,5,0,3,4,0,8,4,4,Sentinels,Defense,Gen.G,Sentinels
733,12,14,8,4,0,8,4,2,8,4,4,Team Heretics,Defense,FunPlus Phoenix,Team Heretics
733,13,9,5,8,0,4,5,0,8,4,4,FunPlus Phoenix,Defense,FunPlus Phoenix,Team Heretics
733,13,15,6,6,1,6,6,3,6,6,0,FunPlus Phoenix,Attack,FunPlus Phoenix,Team Heretics
734,2,13,2,0,0,3,10,0,2,10,-8,DRX,Attack,DRX,KRÜ Esports
734,13,6,5,8,0,4,2,0,8,4,4,KRÜ Esports,Attack,DRX,KRÜ Esports
734,13,6,4,9,0,3,3,0,9,3,6,KRÜ Esports,Attack,DRX,KRÜ Esports
735,13,9,6,7,0,5,4,0,7,5,2,FNATIC,Defense,FNATIC,Bilibili Gaming
735,13,4,3,10,0,2,2,0,10,2,8,Bilibili Gaming,Attack,FNATIC,Bilibili Gaming
736,13,11,6,7,0,5,6,0,7,5,2,LEVIATÁN,Defense,LEVIATÁN,TALON
736,13,8,5,8,0,4,4,0,8,4,4,TALON,Attack,LEVIATÁN,TALON
737,13,15,7,5,1,7,5,3,5,7,-2,Team Vitality,Defense,Team Vitality,Trace Esports
737,13,7,5,8,0,4,3,0,8,4,4,Trace Esports,Attack,Team Vitality,Trace Esports
737,7,13,6,1,0,7,6,0,6,6,0,Trace Esports,Defense,Team Vitality,Trace Esports
738,13,8,8,5,0,4,4,0,8,4,4,G2 Esports,Attack,G2 Esports,Paper Rex
738,13,9,4,9,0,3,6,0,9,3,6,Paper Rex,Attack,G2 Esports,Paper Rex
739,13,9,8,5,0,5,4,0,8,4,4,EDward Gaming,Attack,EDward Gaming,FUT Esports
739,13,10,8,5,0,6,4,0,8,4,4,FUT Esports,Defense,EDward Gaming,FUT Esports
740,13,11,7,6,0,6,5,0,7,5,2,Gen.G,Attack,Gen.G,Team Heretics
740,11,13,8,3,0,9,4,0,8,4,4,Team Heretics,Defense,Gen.G,Team Heretics
740,10,13,6,4,0,8,5,0,4,8,-4,Team Heretics,Attack,Gen.G,Team Heretics
741,11,13,5,6,0,6,7,0,5,7,-2,FNATIC,Attack,FNATIC,DRX
741,6,13,1,5,0,7,6,0,5,7,-2,DRX,Attack,FNATIC,DRX
742,10,13,5,5,0,7,6,0,5,7,-2,LEVIATÁN,Defense,LEVIATÁN,Trace Esports
742,13,9,6,7,0,5,4,0,7,5,2,Trace Esports,Attack,LEVIATÁN,Trace Esports
742,5,13,2,3,0,3,10,0,2,10,-8,Trace Esports,Defense,LEVIATÁN,Trace Esports
743,13,8,9,4,0,5,3,0,9,3,6,EDward Gaming,Attack,EDward Gaming,G2 Esports
743,11,13,5,6,0,6,7,0,6,6,0,G2 Esports,Attack,EDward Gaming,G2 Esports
743,11,13,8,3,0,9,4,0,3,9,-6,G2 Esports,Attack,EDward Gaming,G2 Esports
744,13,8,4,9,0,0,8,0,4,8,-4,Sentinels,Attack,Sentinels,FunPlus Phoenix
744,13,5,4,9,0,3,2,0,9,3,6,FunPlus Phoenix,Attack,Sentinels,FunPlus Phoenix
745,9,13,7,2,0,8,5,0,7,5,2,Bilibili Gaming,Attack,Bilibili Gaming,KRÜ Esports
745,4,13,3,1,0,4,9,0,3,9,-6,KRÜ Esports,Defense,Bilibili Gaming,KRÜ Esports
746,6,13,4,2,0,10,3,0,2,10,-8,Team Vitality,Attack,TALON,Team Vitality
746,8,13,2,6,0,6,7,0,6,6,0,TALON,Defense,TALON,Team Vitality
747,11,13,6,5,0,7,6,0,5,7,-2,Paper Rex,Attack,FUT Esports,Paper Rex
747,6,13,3,3,0,4,9,0,3,9,-6,FUT Esports,Attack,FUT Esports,Paper Rex
748,9,13,4,5,0,7,6,0,5,7,-2,Gen.G,Defense,Gen.G,Sentinels
748,6,13,5,1,0,6,7,0,5,7,-2,Sentinels,Defense,Gen.G,Sentinels
749,11,13,7,4,0,8,5,0,4,8,-4,FNATIC,Defense,FNATIC,KRÜ Esports
749,13,9,7,6,0,6,3,0,6,6,0,KRÜ Esports,Attack,FNATIC,KRÜ Esports
749,13,5,5,8,0,4,1,0,8,4,4,KRÜ Esports,Attack,FNATIC,KRÜ Esports
750,14,12,5,7,2,5,7,0,7,5,2,Team Vitality,Attack,LEVIATÁN,Team Vitality
750,13,4,3,10,0,2,2,0,10,2,8,LEVIATÁN,Defense,LEVIATÁN,Team Vitality
751,3,13,0,3,0,9,4,0,3,9,-6,Paper Rex,Attack,EDward Gaming,Paper Rex
751,13,8,6,7,0,2,6,0,6,6,0,EDward Gaming,Attack,EDward Gaming,Paper Rex
751,13,4,9,4,0,1,3,0,9,3,6,EDward Gaming,Attack,EDward Gaming,Paper Rex
752,13,15,6,6,1,6,6,3,6,6,0,DRX,Attack,DRX,Sentinels
752,8,13,2,6,0,6,7,0,6,6,0,Sentinels,Attack,DRX,Sentinels
753,7,13,5,2,0,10,3,0,2,10,-8,EDward Gaming,Attack,Trace Esports,EDward Gaming
753,10,13,2,8,0,3,10,0,2,10,-8,Trace Esports,Attack,Trace Esports,EDward Gaming
754,14,16,8,4,2,8,4,4,8,4,4,G2 Esports,Attack,G2 Esports,LEVIATÁN
754,5,13,4,1,0,5,8,0,4,8,-4,LEVIATÁN,Defense,G2 Esports,LEVIATÁN
755,13,3,4,9,0,3,0,0,9,3,6,Team Heretics,Defense,Team Heretics,FNATIC
755,14,12,9,3,2,9,3,0,9,3,6,FNATIC,Defense,Team Heretics,FNATIC
756,13,3,10,3,0,1,2,0,10,2,8,DRX,Attack,DRX,Trace Esports
756,13,5,4,9,0,3,2,0,9,3,6,Trace Esports,Attack,DRX,Trace Esports
757,3,13,3,0,0,4,9,0,3,9,-6,G2 Esports,Attack,G2 Esports,FNATIC
757,11,13,7,4,0,8,5,0,4,8,-4,FNATIC,Attack,G2 Esports,FNATIC
758,13,9,8,5,0,5,4,0,8,4,4,Sentinels,Attack,Sentinels,EDward Gaming
758,9,13,3,6,0,6,7,0,6,6,0,EDward Gaming,Attack,Sentinels,EDward Gaming
758,6,13,4,2,0,10,3,0,2,10,-8,EDward Gaming,Attack,Sentinels,EDward Gaming
759,15,13,7,5,3,7,5,1,7,5,2,Team Heretics,Defense,LEVIATÁN,Team Heretics
759,13,10,9,4,0,8,2,0,4,8,-4,LEVIATÁN,Defense,LEVIATÁN,Team Heretics
760,13,11,9,4,0,8,3,0,4,8,-4,FNATIC,Attack,Sentinels,FNATIC
760,9,13,7,2,0,8,5,0,7,5,2,Sentinels,Attack,Sentinels,FNATIC
760,13,6,8,5,0,2,4,0,8,4,4,Sentinels,Attack,Sentinels,FNATIC
761,5,13,0,5,0,7,6,0,5,7,-2,Team Heretics,Defense,Team Heretics,DRX
761,13,5,6,7,0,5,0,0,7,5,2,DRX,Attack,Team Heretics,DRX
761,13,10,8,5,0,7,3,0,5,7,-2,DRX,Attack,Team Heretics,DRX
762,14,16,3,9,2,3,9,4,3,9,-6,EDward Gaming,Attack,EDward Gaming,LEVIATÁN
762,13,4,8,5,0,0,4,0,8,4,4,LEVIATÁN,Defense,EDward Gaming,LEVIATÁN
762,13,11,6,7,0,5,6,0,6,6,0,LEVIATÁN,Defense,EDward Gaming,LEVIATÁN
763,8,13,5,3,0,6,7,0,5,7,-2,Team Heretics,Attack,Team Heretics,Sentinels
763,13,9,5,8,0,2,7,0,5,7,-2,Sentinels,Defense,Team Heretics,Sentinels
763,13,7,5,8,0,4,3,0,8,4,4,Sentinels,Attack,Team Heretics,Sentinels
764,7,13,5,2,0,6,7,0,5,7,-2,Team Heretics,Defense,LEVIATÁN,Team Heretics
764,13,15,8,4,1,8,4,3,4,8,-4,LEVIATÁN,Defense,LEVIATÁN,Team Heretics
764,13,9,5,8,0,2,7,0,5,7,-2,Team Heretics,Defense,LEVIATÁN,Team Heretics
764,3,13,2,1,0,11,2,0,1,11,-10,LEVIATÁN,Defense,LEVIATÁN,Team Heretics
765,6,13,3,3,0,4,9,0,3,9,-6,Team Heretics,Defense,EDward Gaming,Team Heretics
765,13,4,11,2,0,3,1,0,11,1,10,EDward Gaming,Attack,EDward Gaming,Team Heretics
765,13,9,7,6,0,6,3,0,6,6,0,Team Heretics,Attack,EDward Gaming,Team Heretics
765,11,13,6,5,0,7,6,0,6,6,0,EDward Gaming,Attack,EDward Gaming,Team Heretics
765,13,9,8,5,0,5,4,0,8,4,4,Team Heretics,Defense,EDward Gaming,Team Heretics
